#{"t_start": 1635735675.002966, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,4.67881
-50.0,50,5.448036
-50.0,50,6.302396
-50.0,50,7.123543
-50.0,50,8.229459
-50.0,50,9.37733
0.0,1,9.418941
-16.0,17,10.005432
0.0,1,10.04736
-50.0,50,11.365036
-50.0,50,12.86687
-50.0,50,14.478369
-50.0,50,16.214334
-50.0,50,18.305778
-50.0,50,20.377827
-50.0,50,22.185639
-50.0,50,23.800748
-50.0,50,25.60367
-50.0,50,27.422659
-50.0,50,29.083635
-50.0,50,30.86514
-50.0,50,32.509677
-50.0,50,34.427606
-50.0,50,36.262349
-50.0,50,37.819501
-50.0,50,39.677785
0.0,1,39.728154
-50.0,50,41.65851
-50.0,50,43.404704
-50.0,50,45.469342
-50.0,50,47.325804
-50.0,50,49.254992
-50.0,50,50.866505
-3.0,4,50.997374
-50.0,50,52.755691
-50.0,50,54.654048
-50.0,50,56.440363
-50.0,50,58.305675
-50.0,50,60.103109
-50.0,50,61.921706
-50.0,50,63.767017
-50.0,50,65.693362
-50.0,50,67.679152
-50.0,50,69.571734
-50.0,50,71.426143
-1.0,2,71.501124
-50.0,50,73.521132
-50.0,50,75.440281
-50.0,50,77.228121
-50.0,50,79.193025
-5.0,6,79.426952
-50.0,50,81.341834
-50.0,50,83.328946
-50.0,50,85.195728
-50.0,50,87.145941
-50.0,50,88.982589
-50.0,50,91.049669
-50.0,50,93.106311
-50.0,50,95.068548
-50.0,50,96.794823
-50.0,50,98.525517
-12.0,13,98.922782
0.0,1,98.954849
-50.0,50,100.648729
-50.0,50,102.408212
-50.0,50,104.293222
-50.0,50,106.068864
-50.0,50,107.887662
-50.0,50,109.626503
-50.0,50,111.309524
-50.0,50,113.191937
-50.0,50,115.066153
-50.0,50,117.03305
-50.0,50,118.988595
-50.0,50,121.015479
-50.0,50,122.780963
-50.0,50,124.576982
-50.0,50,126.519322
0.0,1,126.554181
-50.0,50,128.609088
-50.0,50,130.444613
-50.0,50,132.302658
-50.0,50,134.166266
-50.0,50,135.999381
-50.0,50,137.837044
-50.0,50,139.861495
-50.0,50,141.720773
-50.0,50,143.585402
-50.0,50,145.436821
-50.0,50,147.455101
-50.0,50,164.143715
-9.0,10,164.762222
-50.0,50,166.604652
-50.0,50,168.623149
-50.0,50,170.540169
-50.0,50,172.416591
-50.0,50,174.290708
-50.0,50,176.104923
-50.0,50,177.810918
-50.0,50,179.824851
-50.0,50,181.871765
-50.0,50,183.891404
-50.0,50,185.683564
-50.0,50,187.618711
-50.0,50,189.605411
-50.0,50,191.547788
-50.0,50,193.509448
-50.0,50,195.529771
-50.0,50,197.445638
-50.0,50,199.294877
-50.0,50,201.296664
-17.0,18,202.112133
-50.0,50,203.975478
-50.0,50,205.955317
-50.0,50,207.969589
-50.0,50,210.000801
-50.0,50,211.876586
-50.0,50,213.732949
-50.0,50,215.721555
-50.0,50,217.777766
-50.0,50,219.752827
-50.0,50,221.642673
-50.0,50,223.609905
-50.0,50,225.528763
-50.0,50,227.427863
-50.0,50,229.28418
-50.0,50,231.053941
-50.0,50,232.840237
-50.0,50,234.832413
-50.0,50,236.784482
-50.0,50,238.810822
-50.0,50,240.70518
-50.0,50,242.547026
-50.0,50,244.393456
0.0,1,244.436343
-50.0,50,246.346417
-50.0,50,248.193967
-50.0,50,250.106141
-50.0,50,252.126313
-50.0,50,254.06113
-50.0,50,255.826361
-50.0,50,257.620599
-50.0,50,259.393722
-50.0,50,261.192206
0.0,1,261.230232
-50.0,50,263.106838
-50.0,50,265.136037
-50.0,50,266.975732
-13.0,14,267.536323
-50.0,50,269.437589
-50.0,50,271.279299
-50.0,50,273.231249
-50.0,50,275.116314
-50.0,50,277.028117
0.0,1,277.078343
-50.0,50,278.921659
-50.0,50,280.682593
-50.0,50,282.62078
-50.0,50,284.586421
-38.0,39,285.934402
-50.0,50,287.615729
-50.0,50,289.563978
-1.0,2,289.664037
-50.0,50,291.700576
-4.0,5,291.873284
-50.0,50,293.789278
-1.0,2,293.867196
-50.0,50,295.737161
-50.0,50,297.829972
-50.0,50,299.785407
-50.0,50,301.681271
-50.0,50,303.698273
-50.0,50,305.501998
-50.0,50,307.424463
-50.0,50,309.366878
-50.0,50,311.383891
-50.0,50,313.408032
-50.0,50,315.313513
-50.0,50,317.107164
-50.0,50,318.923845
-22.0,23,319.790918
0.0,1,319.827223
-50.0,50,332.255318
-50.0,50,334.224113
-50.0,50,336.173651
-50.0,50,338.052842
0.0,1,338.088049
-50.0,50,340.082009
-50.0,50,342.073511
-50.0,50,344.069737
-50.0,50,346.000681
-50.0,50,347.730714
-50.0,50,349.647081
-50.0,50,351.48342
-50.0,50,353.299632
0.0,1,353.337145
-50.0,50,355.161921
-50.0,50,357.107832
-50.0,50,359.093773
0.0,1,359.140223
-50.0,50,361.148783
-4.0,5,361.359699
-50.0,50,363.091419
-50.0,50,364.966356
-50.0,50,366.662955
-50.0,50,368.473474
-50.0,50,370.418876
-50.0,50,372.339997
-50.0,50,374.465408
-50.0,50,376.217329
-50.0,50,378.181617
-50.0,50,380.200354
-50.0,50,382.189812
-50.0,50,384.168341
-50.0,50,386.006946
-50.0,50,387.981184
-50.0,50,390.130395
-50.0,50,391.940047
-50.0,50,394.057897
0.0,1,394.105593
-50.0,50,396.076629
-50.0,50,398.28887
-50.0,50,400.210591
-50.0,50,402.136901
0.0,1,402.169682
-1.0,2,402.250882
-50.0,50,404.277315
-50.0,50,406.192728
-50.0,50,408.054837
-50.0,50,409.887634
-50.0,50,411.877749
-50.0,50,413.632086
-50.0,50,415.425061
-50.0,50,417.221996
-50.0,50,419.050433
-50.0,50,420.882888
-50.0,50,422.711793
