#{"t_start": 1635735675.2055383, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,4.481257
-50.0,50,5.247281
-50.0,50,6.100802
-50.0,50,6.921239
-7.0,8,7.174789
-50.0,50,8.285027
-50.0,50,9.485516
-50.0,50,10.810373
0.0,1,10.853589
0.0,1,10.897202
-50.0,50,12.336391
-50.0,50,13.93376
-50.0,50,15.664201
-50.0,50,17.67835
-50.0,50,19.839305
-7.0,8,20.136036
-50.0,50,21.939163
-50.0,50,23.558324
-12.0,13,23.977645
-50.0,50,25.808974
-50.0,50,27.579352
-50.0,50,29.283677
-50.0,50,31.106081
-50.0,50,32.807645
-50.0,50,34.683415
-50.0,50,36.417819
-50.0,50,38.067193
-50.0,50,39.933718
-50.0,50,41.893664
-50.0,50,43.580089
-50.0,50,45.648055
-50.0,50,47.522111
-50.0,50,49.375405
-50.0,50,51.004854
-50.0,50,52.805625
-50.0,50,54.646513
-50.0,50,56.482007
-50.0,50,58.350968
-50.0,50,60.155244
-50.0,50,61.962871
-50.0,50,63.763062
-50.0,50,65.732466
-50.0,50,67.698504
-50.0,50,69.649585
-50.0,50,71.483869
-50.0,50,73.500396
-50.0,50,75.402239
-50.0,50,77.2396
-50.0,50,79.197611
-50.0,50,81.104878
-50.0,50,83.09981
-50.0,50,84.961273
0.0,1,84.998826
0.0,1,85.03189
-50.0,50,86.988127
-50.0,50,88.810629
-50.0,50,90.886508
-50.0,50,92.944242
-50.0,50,94.906777
-50.0,50,96.626289
-50.0,50,98.355534
0.0,1,98.392456
-50.0,50,100.074935
-50.0,50,101.799502
-50.0,50,103.658128
-50.0,50,105.437756
-50.0,50,107.27055
0.0,1,107.308601
-50.0,50,109.091529
-50.0,50,110.722666
-50.0,50,112.585453
-50.0,50,114.478111
-50.0,50,116.372933
-50.0,50,118.396835
-50.0,50,120.346625
-50.0,50,122.220836
-3.0,4,122.346878
-50.0,50,124.125526
-50.0,50,126.08656
-50.0,50,128.068824
-50.0,50,129.955523
-50.0,50,131.792361
-50.0,50,133.630013
-50.0,50,135.512349
-50.0,50,137.321784
-50.0,50,139.351523
-50.0,50,141.208408
-50.0,50,143.106114
-50.0,50,144.91324
-50.0,50,146.961013
-50.0,50,148.874921
-50.0,50,165.711461
-50.0,50,167.702921
-50.0,50,169.69465
-50.0,50,171.549088
-50.0,50,173.425163
0.0,1,173.477782
-50.0,50,175.339717
-50.0,50,177.015932
-50.0,50,178.943964
-50.0,50,181.061261
-50.0,50,183.00393
-50.0,50,184.920096
-50.0,50,186.814808
-50.0,50,188.793104
-50.0,50,190.68129
-50.0,50,192.616302
-50.0,50,194.605948
-50.0,50,196.628704
-50.0,50,198.479975
-50.0,50,200.434234
-50.0,50,202.409949
-5.0,6,202.639043
-50.0,50,204.650477
-50.0,50,206.52354
-50.0,50,208.601724
-50.0,50,210.632701
-50.0,50,212.405638
-50.0,50,214.368298
-50.0,50,216.263828
-50.0,50,218.391512
-50.0,50,220.354201
-50.0,50,222.304597
-2.0,3,222.407643
-50.0,50,224.361896
-50.0,50,226.261065
-50.0,50,228.149202
0.0,1,228.187979
-50.0,50,229.990263
-50.0,50,231.799118
-50.0,50,233.553878
-50.0,50,235.646577
-50.0,50,237.563497
-50.0,50,239.592303
-50.0,50,241.42009
0.0,1,241.463217
-50.0,50,243.299496
-50.0,50,245.189742
-50.0,50,247.122657
-50.0,50,248.994043
-50.0,50,250.908968
-50.0,50,252.961683
-50.0,50,254.77877
-50.0,50,256.46858
-50.0,50,258.360141
-50.0,50,260.08252
-50.0,50,261.890354
-50.0,50,263.884399
-50.0,50,265.885068
-50.0,50,267.702164
-50.0,50,269.629163
-50.0,50,271.438892
-50.0,50,273.337781
-50.0,50,275.324465
-50.0,50,277.239386
-50.0,50,279.054377
-50.0,50,280.789383
-9.0,10,281.198157
-9.0,10,281.557694
-50.0,50,283.453959
-50.0,50,285.373281
-50.0,50,287.007699
-50.0,50,288.933789
0.0,1,288.971018
-50.0,50,291.047769
-50.0,50,293.003667
-50.0,50,294.822695
-50.0,50,296.836362
-50.0,50,298.902081
-50.0,50,300.807046
-50.0,50,302.777628
-50.0,50,304.686242
-50.0,50,306.522306
-50.0,50,308.501278
-50.0,50,310.462031
-50.0,50,312.465651
-50.0,50,314.408949
-50.0,50,316.264111
-50.0,50,318.118023
-50.0,50,319.876487
-50.0,50,332.354097
-50.0,50,334.334393
-50.0,50,336.218368
-50.0,50,338.166504
-50.0,50,340.148311
-50.0,50,342.189508
-50.0,50,344.102384
-50.0,50,346.071302
0.0,1,346.1081
-50.0,50,347.787393
-50.0,50,349.678336
-50.0,50,351.560056
-50.0,50,353.390582
-50.0,50,355.229187
-50.0,50,357.164912
-50.0,50,359.175903
-50.0,50,361.198652
-50.0,50,362.929482
-50.0,50,364.814273
-50.0,50,366.505751
-50.0,50,368.320633
-50.0,50,370.254937
-50.0,50,372.188915
-50.0,50,374.292367
-50.0,50,376.067195
-50.0,50,378.053487
-50.0,50,380.034634
-50.0,50,382.032438
-50.0,50,384.012692
0.0,1,384.058261
-1.0,2,384.142151
-50.0,50,385.971556
-50.0,50,387.966256
-50.0,50,390.105143
0.0,1,390.15484
-50.0,50,391.957108
0.0,1,392.017236
-50.0,50,394.105901
-50.0,50,396.10222
-50.0,50,398.361123
-50.0,50,400.20783
-50.0,50,402.12641
-50.0,50,404.177056
-50.0,50,406.074522
-50.0,50,407.918597
-50.0,50,409.766018
-50.0,50,411.744904
-50.0,50,413.501691
-50.0,50,415.292794
0.0,1,415.338171
-50.0,50,417.141788
-50.0,50,418.966189
-50.0,50,420.789248
-50.0,50,422.622481
-50.0,50,424.494434
-50.0,50,426.496152
-50.0,50,428.374563
-50.0,50,430.237594
-50.0,50,432.102308
-50.0,50,434.111451
-50.0,50,436.04057
0.0,1,436.082929
-50.0,50,437.862404
-50.0,50,439.741768
-50.0,50,441.788636
-50.0,50,443.654873
-4.0,5,443.83675
-9.0,10,444.179035
-50.0,50,446.195232
0.0,1,446.235499
-50.0,50,448.457254
-50.0,50,450.410428
-50.0,50,452.333135
-50.0,50,454.188498
-50.0,50,456.037238
-50.0,50,458.008444
-50.0,50,459.838053
-50.0,50,461.491334
-50.0,50,463.332359
-50.0,50,465.176006
-50.0,50,467.160966
-50.0,50,469.087016
-50.0,50,470.850156
-50.0,50,472.738348
-50.0,50,474.528098
-50.0,50,476.395963
-12.0,13,476.925976
-50.0,50,478.908847
-50.0,50,480.870885
-50.0,50,482.762851
-50.0,50,484.689403
-50.0,50,486.589512
-3.0,4,486.746701
-50.0,50,499.126462
-50.0,50,501.011165
-50.0,50,502.863415
-50.0,50,504.915092
-50.0,50,506.977636
-50.0,50,509.049565
-50.0,50,510.848794
-50.0,50,512.830191
-50.0,50,514.696002
-50.0,50,516.609403
-50.0,50,518.536698
-50.0,50,520.370704
-50.0,50,522.300597
-50.0,50,524.240705
0.0,1,524.272627
-50.0,50,526.164067
-50.0,50,528.037676
-50.0,50,530.010306
-50.0,50,531.977628
-50.0,50,533.910429
-50.0,50,535.782273
-50.0,50,537.435806
-50.0,50,539.351475
-50.0,50,541.254107
-50.0,50,543.168801
-50.0,50,545.141148
-50.0,50,547.102576
-50.0,50,549.155094
-50.0,50,551.126662
0.0,1,551.165929
-50.0,50,553.307606
-50.0,50,555.292693
-50.0,50,557.266436
-50.0,50,559.09083
-4.0,5,559.241493
-50.0,50,560.988452
-50.0,50,563.094388
-50.0,50,565.114874
-50.0,50,567.23875
-1.0,2,567.318205
-50.0,50,569.140382
-50.0,50,570.909364
-50.0,50,572.727964
-50.0,50,574.515246
-50.0,50,576.377803
-50.0,50,578.222228
-50.0,50,580.155026
-50.0,50,582.079108
-50.0,50,584.049092
-50.0,50,585.950018
-50.0,50,587.800776
-50.0,50,589.637784
-50.0,50,591.579672
-50.0,50,593.603055
-2.0,3,593.735486
-50.0,50,595.593574
-50.0,50,597.437761
-50.0,50,599.18567
-50.0,50,600.936113
-50.0,50,602.808033
-50.0,50,604.636251
-50.0,50,606.628623
-50.0,50,608.519204
-50.0,50,610.427172
-50.0,50,612.289052
-50.0,50,614.427579
-50.0,50,616.359809
-50.0,50,618.197655
-50.0,50,620.114094
-50.0,50,622.26405
-50.0,50,624.107831
-24.0,25,625.05909
0.0,1,625.105295
-50.0,50,626.913998
-50.0,50,628.714444
-50.0,50,630.660455
-50.0,50,632.547493
-50.0,50,634.595229
-50.0,50,636.550222
-50.0,50,638.569004
-50.0,50,640.361359
-50.0,50,642.253482
-50.0,50,644.244306
-50.0,50,646.252141
-50.0,50,648.111261
-50.0,50,649.852776
-50.0,50,651.679583
-50.0,50,653.526611
-50.0,50,667.067071
-50.0,50,668.892582
