#{"t_start": 1635735674.9399102, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,4.744995
-50.0,50,5.512998
-50.0,50,6.368321
0.0,1,6.403749
-50.0,50,7.231254
-50.0,50,8.338082
-50.0,50,9.479368
-50.0,50,10.828397
-50.0,50,12.204028
-50.0,50,13.809415
-50.0,50,15.524017
-50.0,50,17.534614
-50.0,50,19.729081
-50.0,50,21.449172
-50.0,50,23.209889
-50.0,50,24.916978
-50.0,50,26.759807
-50.0,50,28.459091
-50.0,50,30.154778
-50.0,50,31.918372
-50.0,50,33.669634
-50.0,50,35.614822
-50.0,50,37.255322
-50.0,50,39.009169
0.0,1,39.046392
-50.0,50,40.921577
-50.0,50,42.729476
0.0,1,42.7687
-50.0,50,44.678192
0.0,1,44.717143
-50.0,50,46.670069
-50.0,50,48.639362
-50.0,50,50.287859
-50.0,50,52.026759
-50.0,50,53.946624
-50.0,50,55.694869
-50.0,50,57.582652
-50.0,50,59.434629
-50.0,50,61.163494
-1.0,2,61.238582
-50.0,50,63.144801
-50.0,50,64.981356
-50.0,50,66.977834
-50.0,50,68.89982
-9.0,10,69.306316
-50.0,50,71.18355
0.0,1,71.237159
-50.0,50,73.175246
-50.0,50,75.1778
-50.0,50,76.989055
-50.0,50,78.87036
-50.0,50,80.73445
-50.0,50,82.816781
-13.0,14,83.364497
-50.0,50,85.233789
-50.0,50,87.175972
-7.0,8,87.488964
-50.0,50,89.312304
-50.0,50,91.438692
0.0,1,91.478554
-50.0,50,93.505518
-50.0,50,95.403002
-50.0,50,97.130922
-50.0,50,98.834789
-50.0,50,100.534168
0.0,1,100.5754
-50.0,50,102.30139
-50.0,50,104.186426
-50.0,50,105.957924
-11.0,12,106.363626
-50.0,50,108.224715
-50.0,50,109.897204
-50.0,50,111.609174
-50.0,50,113.527154
-50.0,50,115.389393
-50.0,50,117.364676
-50.0,50,119.360856
-50.0,50,121.401013
-50.0,50,123.12165
-50.0,50,124.882241
-50.0,50,126.867624
-50.0,50,128.913159
-50.0,50,130.742558
-50.0,50,132.611427
-50.0,50,134.485175
-50.0,50,136.256506
-50.0,50,138.197113
-50.0,50,140.160063
-50.0,50,142.042052
-50.0,50,143.870887
-50.0,50,145.768082
-50.0,50,147.78194
-50.0,50,164.663128
-50.0,50,166.488889
-50.0,50,168.516366
-50.0,50,170.476872
-50.0,50,172.317549
-4.0,5,172.523482
-50.0,50,174.401212
-50.0,50,176.202899
-50.0,50,177.92536
-50.0,50,179.948445
-50.0,50,181.980136
-50.0,50,184.005966
-50.0,50,185.785042
-50.0,50,187.738716
