#{"t_start": 1635735675.4892998, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,4.193492
-50.0,50,4.964533
-50.0,50,5.818364
-50.0,50,6.64087
-50.0,50,7.750089
-50.0,50,8.8973
-50.0,50,10.252301
-50.0,50,11.609946
-50.0,50,13.215077
-50.0,50,14.933435
-50.0,50,16.937745
-50.0,50,19.134474
-50.0,50,20.858079
-50.0,50,22.626305
-50.0,50,24.333686
-50.0,50,26.17484
-50.0,50,27.879552
-2.0,3,27.991593
-50.0,50,29.712307
0.0,1,29.758585
-50.0,50,31.507168
-50.0,50,33.253157
0.0,1,33.304339
-6.0,7,33.640018
-50.0,50,35.535576
-50.0,50,37.105449
0.0,1,37.148725
-50.0,50,38.967173
-50.0,50,40.893488
-3.0,4,41.06273
-50.0,50,42.813031
-50.0,50,44.859079
-50.0,50,46.685085
0.0,1,46.743476
-50.0,50,48.706501
-50.0,50,50.30358
-50.0,50,52.028851
-50.0,50,53.94469
-50.0,50,55.749396
-50.0,50,57.593914
-50.0,50,59.410643
-50.0,50,61.179169
-50.0,50,63.045797
-50.0,50,64.913706
-50.0,50,66.941465
-50.0,50,68.827009
0.0,1,68.871615
-50.0,50,70.760496
-50.0,50,72.685841
-50.0,50,74.67391
-50.0,50,76.495991
-50.0,50,78.405305
-50.0,50,80.265395
-50.0,50,82.367398
-50.0,50,84.234108
-50.0,50,86.093647
-50.0,50,88.036263
-50.0,50,89.981768
-50.0,50,92.168816
-50.0,50,94.046188
-50.0,50,95.877635
-50.0,50,97.605387
-50.0,50,99.291457
0.0,1,99.324827
-50.0,50,101.010943
-50.0,50,102.835448
-50.0,50,104.670738
-50.0,50,106.458448
-50.0,50,108.290954
-2.0,3,108.39818
-50.0,50,110.008283
-50.0,50,111.832325
-50.0,50,113.781856
-50.0,50,115.635654
-50.0,50,117.700312
-50.0,50,119.645857
-50.0,50,121.569817
-50.0,50,123.331559
-50.0,50,125.126475
-50.0,50,127.165411
-50.0,50,129.117392
-50.0,50,130.940031
-50.0,50,132.783066
-50.0,50,134.607654
-50.0,50,136.462456
-50.0,50,138.496234
-50.0,50,140.364043
-50.0,50,142.263886
-50.0,50,144.12705
-50.0,50,146.099834
-50.0,50,148.04723
-50.0,50,164.827208
-50.0,50,166.795113
0.0,1,166.838348
-50.0,50,168.814097
-50.0,50,170.748249
-50.0,50,172.550241
-50.0,50,174.485387
-50.0,50,176.241586
-50.0,50,178.085402
-50.0,50,180.099725
-50.0,50,182.068389
-1.0,2,182.149235
-50.0,50,184.183647
0.0,1,184.209572
-50.0,50,186.033376
-50.0,50,187.992547
-50.0,50,189.900964
-50.0,50,191.882756
-1.0,2,191.944993
-50.0,50,193.930535
-50.0,50,195.955153
-50.0,50,197.857534
-50.0,50,199.724465
-50.0,50,201.794248
0.0,1,201.837943
-50.0,50,203.725043
-50.0,50,205.691986
-50.0,50,207.736135
-50.0,50,209.751634
-50.0,50,211.572624
-50.0,50,213.456269
0.0,1,213.495677
-50.0,50,215.455832
-50.0,50,217.534203
-50.0,50,219.532995
-50.0,50,221.424176
-50.0,50,223.397316
-50.0,50,225.292355
-50.0,50,227.195788
-50.0,50,229.025126
-50.0,50,230.795526
-50.0,50,232.598785
-50.0,50,234.622223
-50.0,50,236.548716
-50.0,50,238.590258
-50.0,50,240.464407
-50.0,50,242.308969
-50.0,50,244.155511
-50.0,50,246.129584
-50.0,50,247.952891
-50.0,50,249.841835
-50.0,50,251.907465
-50.0,50,253.779685
-50.0,50,255.518802
-50.0,50,257.343216
-50.0,50,259.121818
-50.0,50,260.919006
