#{"t_start": 1635735675.5593975, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
0.0,1,3.35419
-50.0,50,4.16752
-50.0,50,4.931351
-50.0,50,5.784166
-50.0,50,6.611817
-50.0,50,7.719616
-50.0,50,8.8663
-50.0,50,10.213248
-50.0,50,11.587421
-50.0,50,13.194432
-50.0,50,14.908803
0.0,1,14.972149
-50.0,50,16.975917
-50.0,50,19.165192
-50.0,50,20.883572
-50.0,50,22.640375
-50.0,50,24.341209
-50.0,50,26.180618
-50.0,50,27.879812
-50.0,50,29.596523
-50.0,50,31.341348
-50.0,50,33.101698
-50.0,50,35.045904
-50.0,50,36.682054
-50.0,50,38.427154
0.0,1,38.454561
-2.0,3,38.577051
-50.0,50,40.485783
-50.0,50,42.261397
-50.0,50,44.176704
-50.0,50,46.13453
-50.0,50,48.104229
-50.0,50,49.755641
-50.0,50,51.480587
-50.0,50,53.422841
-50.0,50,55.165032
-50.0,50,57.0687
0.0,1,57.121911
-50.0,50,58.939787
-50.0,50,60.655551
0.0,1,60.692218
-50.0,50,62.601432
-32.0,33,63.756511
-50.0,50,65.757155
-50.0,50,67.749436
-1.0,2,67.812007
-50.0,50,69.665704
-50.0,50,71.559839
-50.0,50,73.694967
-2.0,3,73.78434
-50.0,50,75.605845
-50.0,50,77.442654
-50.0,50,79.346209
-50.0,50,81.365081
-50.0,50,83.271022
-50.0,50,85.161595
-50.0,50,87.12605
-50.0,50,89.00673
-50.0,50,91.100659
-50.0,50,93.084777
-50.0,50,94.978968
-50.0,50,96.723759
-50.0,50,98.40491
-50.0,50,100.10742
-50.0,50,101.859206
-50.0,50,103.753093
-50.0,50,105.515198
-50.0,50,107.340282
-50.0,50,109.070239
0.0,1,109.109585
-50.0,50,110.784999
-50.0,50,112.673871
-50.0,50,114.55531
-50.0,50,116.538679
-50.0,50,118.491609
-50.0,50,120.518024
-50.0,50,122.282369
0.0,1,122.32651
-50.0,50,124.069359
-50.0,50,126.042874
-1.0,2,126.133527
-50.0,50,128.168505
0.0,1,128.222773
-50.0,50,130.054679
0.0,1,130.091324
-50.0,50,131.962457
-50.0,50,133.840463
0.0,1,133.867306
-50.0,50,135.636997
-50.0,50,137.582424
-50.0,50,139.542181
-50.0,50,141.428923
-50.0,50,143.254437
-50.0,50,145.150848
-50.0,50,147.171995
-50.0,50,164.046497
-50.0,50,165.873101
-50.0,50,167.898966
-50.0,50,169.857867
-50.0,50,171.704611
-50.0,50,173.602121
-50.0,50,175.43533
-50.0,50,177.103208
-50.0,50,179.107699
-50.0,50,181.187934
-50.0,50,183.191794
-50.0,50,185.012595
-50.0,50,186.914801
-50.0,50,188.940369
-50.0,50,190.850237
-2.0,3,190.9613
-50.0,50,192.912606
-50.0,50,194.936127
-50.0,50,196.859478
-50.0,50,198.708725
-50.0,50,200.713919
-50.0,50,202.681373
-50.0,50,204.666584
-50.0,50,206.623081
-50.0,50,208.716536
-50.0,50,210.646504
0.0,1,210.685446
-50.0,50,212.419705
-50.0,50,214.439055
-7.0,8,214.767648
0.0,1,214.811717
-50.0,50,216.848895
-50.0,50,218.812745
-50.0,50,220.737817
-50.0,50,222.705974
-50.0,50,224.628977
-50.0,50,226.561035
