#{"t_start": 1635498525.6888103, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,4.442626
0.0,1,4.503342
-50.0,50,6.2921
-50.0,50,8.349759
0.0,1,8.446959
-50.0,50,11.041994
-50.0,50,14.713225
0.0,1,14.855303
-50.0,50,19.539019
-50.0,50,25.003515
-50.0,50,31.082516
-50.0,50,37.451859
-50.0,50,42.498897
-50.0,50,47.656827
-50.0,50,54.232166
-50.0,50,61.149178
-50.0,50,67.46102
0.0,1,67.621111
-50.0,50,73.115576
-50.0,50,79.378981
-50.0,50,84.414014
-50.0,50,90.652075
0.0,1,90.770547
-50.0,50,97.366659
0.0,1,97.540225
-50.0,50,103.546152
-50.0,50,114.102454
-50.0,50,119.91353
-50.0,50,125.830214
-50.0,50,132.2049
-50.0,50,138.120969
-50.0,50,142.949437
-50.0,50,147.598125
-50.0,50,152.613769
-50.0,50,156.593722
-50.0,50,162.368005
-50.0,50,168.548823
-50.0,50,174.327684
-50.0,50,180.362797
-50.0,50,186.436819
-50.0,50,190.797214
-50.0,50,196.758778
0.0,1,196.932795
-3.0,4,197.580453
-50.0,50,203.787361
-50.0,50,208.762689
-1.0,2,208.973315
-50.0,50,214.890936
-50.0,50,220.945579
-50.0,50,232.348932
-50.0,50,237.591412
-50.0,50,243.697878
-50.0,50,250.277665
-50.0,50,255.086366
0.0,1,255.213117
-50.0,50,260.872942
-50.0,50,267.119649
0.0,1,267.221448
-50.0,50,272.598012
-50.0,50,278.04679
-50.0,50,283.713999
-50.0,50,288.64523
-7.0,8,289.346029
-50.0,50,294.370574
-50.0,50,299.9337
-50.0,50,304.176488
-50.0,50,309.555648
-50.0,50,314.609551
-50.0,50,319.729057
-50.0,50,324.983366
-50.0,50,331.603703
-50.0,50,337.48398
-50.0,50,348.726753
0.0,1,348.91502
-50.0,50,355.597626
-50.0,50,362.324316
-50.0,50,369.070567
-50.0,50,373.35467
-50.0,50,379.019376
0.0,1,379.190864
-50.0,50,385.45062
0.0,1,385.542338
-50.0,50,392.496016
-50.0,50,399.190504
-50.0,50,405.198401
-50.0,50,411.566261
-50.0,50,418.493353
-50.0,50,424.989623
-50.0,50,431.269795
0.0,1,431.395392
-50.0,50,437.982552
-50.0,50,443.850764
-50.0,50,450.155827
0.0,1,450.287863
-50.0,50,456.505414
-50.0,50,462.259196
-10.0,11,463.574831
-50.0,50,469.342035
-50.0,50,475.8303
-50.0,50,486.74666
-50.0,50,493.126498
0.0,1,493.238867
-50.0,50,499.793692
0.0,1,499.891494
-50.0,50,505.526558
-50.0,50,510.452527
-50.0,50,515.286208
-50.0,50,519.602159
-50.0,50,525.507681
-50.0,50,531.788973
-50.0,50,537.493184
-50.0,50,543.791882
-50.0,50,549.904091
-50.0,50,555.049999
-50.0,50,560.946369
-50.0,50,567.703676
-50.0,50,574.121863
-50.0,50,579.489384
-50.0,50,585.684469
-50.0,50,592.013163
-50.0,50,596.862102
-50.0,50,607.92104
-50.0,50,614.438014
-50.0,50,619.720671
-7.0,8,620.863333
-50.0,50,627.428903
-50.0,50,633.209722
-50.0,50,639.545045
-50.0,50,646.333702
-50.0,50,652.022894
-50.0,50,658.137289
-50.0,50,664.283726
-50.0,50,669.654248
-50.0,50,675.093161
-50.0,50,680.737116
-50.0,50,685.878473
-50.0,50,690.929831
-50.0,50,696.590939
-50.0,50,701.190159
-50.0,50,706.06238
-50.0,50,711.733073
-50.0,50,718.423788
-50.0,50,730.162979
-6.0,7,731.102654
-50.0,50,736.824716
-50.0,50,742.973989
-50.0,50,749.376774
-50.0,50,755.448858
