#{"t_start": 1635082922.0209436, "env_id": "NaivePickAndPlace-v0"}
r,l,t
3.889441,50,0.480172
2.033915,50,0.65496
0.323914,50,0.832019
3.446491,50,1.009913
5.703426,50,1.201378
6.93072,50,1.376263
0.51187,50,1.548977
3.857369,50,1.732535
0.300118,50,1.901136
1.027175,50,2.073878
5.761063,50,2.232697
3.132559,50,2.416656
1.701189,50,2.589098
30.912083,50,2.755464
8.638484,50,2.936613
3.718022,50,3.10114
4.838358,50,3.287964
0.047903,50,3.465202
12.540736,50,3.640817
21.36533,50,3.839168
1.606258,50,4.010064
11.779616,50,4.216481
1.45644,50,4.397202
31.136885,50,4.601887
0.767642,50,4.791797
10.689328,50,5.007565
0.497571,50,5.264502
4.051018,50,5.49451
3.435124,50,5.777713
0.712543,50,6.042241
1.851541,50,6.33588
8.862722,50,6.627773
18.686069,50,6.967434
0.041496,50,7.244105
5.492738,50,7.532868
1.220626,50,7.864161
33.977535,50,8.170087
0.614692,50,8.496228
0.155746,50,8.787286
6.091035,50,9.118021
0.764893,50,9.412441
14.45754,50,9.762917
22.867667,50,10.123907
0.42264,50,10.47146
2.301736,50,10.826607
1.794816,50,11.175812
1.230905,50,11.527369
0.955261,50,11.903865
5.942068,50,12.287301
11.513275,50,12.65359
1.260291,50,13.028569
2.497996,50,13.385699
3.814269,50,13.737678
24.193947,50,14.123671
16.292983,50,14.518794
1.010947,50,14.927904
6.556848,50,15.372307
0.604517,50,15.770785
1.247617,50,16.184039
1.5989,50,16.602467
1.647293,50,17.00725
11.366189,50,17.452553
0.357573,50,17.853933
3.930578,50,18.253802
4.283822,50,18.700096
1.0296,50,19.117779
4.992122,50,19.54367
33.040792,50,19.952579
4.873042,50,20.359109
14.607093,50,20.774271
2.329068,50,21.169517
3.266788,50,21.578323
3.747345,50,22.001457
33.789878,50,22.409862
0.082416,1,22.418501
0.978492,50,22.860392
0.779461,50,23.30157
12.182034,50,23.753559
1.285939,50,24.163424
0.070689,50,24.612524
2.147929,50,25.042376
4.073216,50,25.481162
2.028645,50,44.977421
4.963066,50,45.418031
2.166866,50,45.863586
0.212597,50,46.273961
29.006935,50,46.713693
2.180091,50,47.146675
1.105805,50,47.594864
27.351405,50,48.01981
1.434535,50,48.45936
0.835292,50,48.898041
1.396268,50,49.324319
32.851152,50,49.73814
0.682365,50,50.147708
7.355591,50,50.568663
4.99506,50,50.999038
0.77867,50,51.40484
0.468631,50,51.832847
8.787932,50,52.265016
28.386385,50,52.701337
1.865997,50,53.140637
18.67371,50,53.54671
3.996113,50,53.968552
2.81808,50,54.363683
9.952043,50,54.809768
6.131475,50,55.233541
9.853928,50,55.649424
0.499286,50,56.060573
3.697289,50,56.485284
27.148297,50,56.918362
0.356314,50,57.34268
2.799546,50,57.775594
4.160948,50,58.216359
0.167832,50,58.65815
7.676571,50,59.094581
7.751997,50,59.530124
1.437981,50,59.935771
1.478796,50,60.362381
25.878064,50,60.818785
1.624025,50,61.299646
0.477106,50,61.784988
19.576397,31,62.095248
2.990434,50,62.562359
0.066796,50,63.029983
2.695059,50,63.482007
5.565921,50,63.94453
2.381394,50,64.391029
15.777098,50,64.829043
2.360602,50,65.255205
26.321228,50,65.696292
21.680555,50,66.158939
3.135981,50,66.590534
21.460348,50,67.040634
1.917368,50,67.45309
6.886054,50,67.896233
0.483946,50,68.398773
6.22253,50,68.831912
21.543763,50,69.262271
38.658245,50,69.73591
9.609633,50,70.201485
4.181918,50,70.636372
1.697382,50,71.102719
0.29974,50,71.582933
3.23133,50,72.050528
2.351478,50,72.55992
4.09825,50,73.003773
1.076247,50,73.43651
0.537815,50,73.875549
3.477802,50,74.328606
2.534338,50,74.806559
0.130402,50,75.24988
19.800137,50,75.69588
5.248366,50,76.118822
2.901259,50,76.573127
0.324836,50,77.02521
3.626894,50,77.480304
0.58169,50,77.943114
2.657932,50,78.402949
2.18228,50,78.851095
2.627,50,79.326923
23.950814,50,79.814795
2.168169,50,80.265604
21.152778,50,80.733039
4.887236,50,81.17069
4.885364,50,100.995047
10.238462,50,101.466986
9.514316,50,101.902473
4.11576,50,102.320889
5.848211,50,102.808086
2.203666,50,103.249477
2.43544,50,103.696795
2.65306,50,104.141478
22.738515,50,104.601512
24.396909,50,105.071169
4.550871,50,105.544113
2.268185,50,106.021776
3.850911,50,106.494542
24.990397,50,106.978523
3.957133,50,107.449245
16.374878,50,107.927592
3.48319,50,108.446193
33.26631,50,108.916395
0.614703,50,109.370851
0.459723,50,109.819672
18.003842,50,110.247859
20.584974,50,110.708992
5.648912,50,111.167352
0.758483,50,111.615628
0.718467,50,112.057416
1.253896,50,112.514761
2.496933,50,112.980857
18.48581,50,113.427267
4.293792,50,113.876613
0.202462,50,114.358492
0.459907,50,114.812463
7.708144,50,115.274677
2.656605,50,115.726289
5.874961,50,116.18583
5.046719,50,116.661804
24.966583,50,117.143406
8.553296,50,117.550757
22.038961,50,118.012969
4.009708,50,118.477914
0.671824,50,118.920416
7.708087,50,119.402917
25.301102,50,119.877489
2.630207,50,120.316037
21.008962,50,120.781049
8.649699,50,121.23761
22.841415,50,121.70829
0.532449,50,122.162237
1.086283,50,122.587217
0.511984,50,123.080469
3.213213,50,123.538245
3.14401,50,124.015045
0.781911,50,124.490001
1.792627,50,124.94164
10.917574,50,125.391935
0.949605,50,125.828877
34.293002,50,126.309595
1.655788,50,126.762652
4.53896,50,127.237917
1.666199,50,127.708831
3.000378,50,128.180359
26.129379,50,128.640634
5.66493,50,129.084394
3.990041,23,129.28693
3.333006,50,129.742963
5.720332,50,130.20319
22.195004,50,130.710397
11.902701,50,131.184448
13.427409,50,131.644114
3.727773,50,132.066603
3.466416,50,132.524203
3.811322,50,132.96674
5.964194,50,133.428146
18.596648,50,133.873454
25.132353,50,134.291908
2.406871,50,134.702372
2.291888,50,135.179287
15.236721,50,135.674103
25.041068,50,136.125972
0.662306,50,136.556894
4.600585,50,136.98891
0.092973,50,137.436902
9.091246,50,137.891031
6.039511,50,156.967961
5.235017,50,157.395081
4.014474,50,157.873569
1.311207,50,158.326501
1.698603,50,158.793078
0.793746,50,159.247755
11.394522,50,159.713222
23.016068,50,160.154994
2.81508,50,160.58772
8.945524,50,161.080705
1.860094,50,161.548556
16.620506,50,162.007576
4.760043,50,162.456777
2.66409,50,162.900322
9.946926,20,163.084529
1.909627,50,163.493362
3.051435,50,163.953307
2.623605,50,164.397303
6.93611,50,164.864936
6.872065,50,165.335086
16.922285,50,165.814196
12.248872,50,166.256071
3.686015,50,166.765509
2.535316,50,167.209515
24.226304,50,167.651958
2.773048,50,168.121199
0.223903,50,168.557173
5.718875,50,168.97123
17.269147,50,169.43633
7.346679,50,169.915182
18.868747,50,170.349721
1.895674,50,170.771415
2.97263,50,171.232723
3.557299,50,171.693139
6.088404,50,172.123935
17.960059,50,172.577941
5.741761,50,173.003191
3.887557,50,173.498765
4.558651,50,173.911501
0.725455,50,174.35936
14.822846,50,174.813415
4.440072,50,175.263682
22.820925,50,175.685494
8.578228,50,176.159198
4.077073,50,176.598017
26.5573,50,177.016584
17.848921,50,177.430595
1.004327,50,177.905982
7.47656,50,178.339052
6.21232,50,178.786375
3.10844,50,179.258897
4.391134,50,179.680185
19.379497,50,180.11613
28.930988,50,180.582897
6.780233,50,180.996877
27.414244,50,181.468389
0.112942,50,181.900939
16.4855,50,182.300434
7.695338,50,182.721226
3.890213,50,183.211014
1.508944,50,183.648416
3.509781,50,184.066763
26.613083,50,184.495036
19.964122,50,184.950052
22.171866,50,185.376216
4.607088,50,185.830393
29.732586,50,186.315844
1.478409,50,186.75428
0.632911,50,187.190507
25.564401,50,187.64608
3.467723,50,188.093093
29.27576,49,188.521498
14.097741,23,188.698953
2.112454,50,189.140006
29.563174,50,189.594669
24.857841,50,190.065201
13.620177,50,190.541063
25.292652,50,190.9828
17.36342,50,191.409353
9.599053,50,191.879008
29.735744,50,192.323284
16.827517,50,192.799312
14.479411,50,193.267988
30.752338,50,213.063547
29.179429,50,213.503573
0.020541,1,213.51089
15.142364,19,213.6681
18.696105,50,214.138367
28.184625,50,214.560724
11.83253,24,214.777421
8.406616,50,215.275034
24.993558,50,215.755896
20.765671,50,216.26173
6.609915,50,216.745965
17.829189,50,217.222579
3.702303,50,217.68741
1.161562,50,218.160669
15.543862,50,218.638651
8.243534,50,219.09387
7.190802,50,219.53967
19.072268,50,219.969657
22.349936,50,220.372441
3.171276,50,220.83866
4.744092,50,221.298607
27.018762,50,221.742999
19.757351,50,222.18521
22.430769,50,222.618521
6.043863,50,223.080797
16.623477,50,223.530241
13.897541,35,223.838173
26.844206,50,224.295508
24.974332,50,224.717412
4.829261,50,225.155543
3.200215,50,225.58301
25.857968,50,226.042578
27.240955,48,226.448872
18.005943,50,226.909
5.695038,50,227.368915
8.970573,50,227.836542
12.53342,50,228.273814
25.87531,50,228.741695
7.144946,50,229.194361
22.784145,50,229.645662
2.592465,50,230.084353
5.219159,50,230.58001
6.794088,50,231.061787
1.282684,50,231.504272
0.043956,50,231.950285
19.425531,50,232.385939
26.785366,50,232.841852
7.29014,50,233.308228
3.12791,50,233.752666
4.451572,50,234.233128
30.235873,50,234.693358
19.269038,50,235.143465
9.508302,50,235.573286
28.410512,50,236.051599
3.805259,50,236.498829
2.503388,50,236.973705
13.56827,48,237.373904
25.445704,50,237.842767
9.013179,50,238.316535
23.208378,50,238.79872
4.336273,50,239.269855
14.644072,50,239.748633
7.546779,31,240.045353
7.771786,50,240.498795
24.38139,50,240.94842
0.23648,50,241.423597
10.291193,16,241.552097
4.10943,50,241.994819
26.827488,50,242.490431
17.08845,50,242.941002
24.83097,50,243.386515
25.55378,50,243.870517
25.018177,50,244.33081
17.348347,50,244.777291
6.030729,50,245.206504
17.28619,50,245.67532
0.926905,50,246.146534
11.720873,50,246.599987
29.483336,50,247.054612
2.79557,50,247.548128
11.257462,17,247.689131
18.847301,50,248.14816
16.463745,50,248.614938
7.762908,50,249.063517
19.756012,50,249.475802
7.107016,50,249.897072
11.395724,50,269.520844
6.428064,50,269.954714
3.455153,50,270.364791
2.392401,50,270.823802
0.918076,50,271.288206
21.222164,50,271.72958
8.783358,50,272.15915
7.545787,50,272.60825
2.509005,50,273.012614
23.759612,50,273.435819
9.122233,50,273.86834
18.762335,50,274.299186
31.357086,42,274.667303
24.356492,42,275.053032
26.888614,50,275.47646
32.920776,49,275.941519
12.299154,28,276.181846
5.133049,50,276.588903
26.052426,50,277.034384
13.236054,50,277.457058
20.551636,44,277.841172
9.761123,20,278.028518
6.614971,50,278.448345
27.268992,50,278.867393
8.960332,50,279.274307
6.031583,50,279.707203
1.128075,50,280.120925
30.510422,50,280.55869
17.053755,50,280.999217
12.562526,50,281.409633
0.857838,50,281.804393
4.187468,50,282.275867
2.592245,50,282.69708
28.530661,50,283.095573
3.565617,50,283.507483
14.452071,50,283.926684
30.041112,50,284.359199
2.182743,50,284.786853
8.64294,11,284.878603
12.853608,50,285.300363
18.206248,50,285.745381
22.371885,50,286.199216
15.769308,50,286.663316
4.893427,50,287.088241
22.888079,50,287.527976
2.82695,50,287.977407
27.44406,50,288.460518
31.979089,50,288.907355
20.349282,50,289.3712
27.291533,50,289.815768
10.349002,50,290.24526
24.96411,50,290.694365
10.777614,50,291.137084
16.039177,50,291.552559
22.575836,50,291.96861
3.194645,8,292.029758
3.826819,50,292.463042
7.528217,50,292.887195
21.095516,50,293.295504
15.490704,50,293.734011
25.009773,50,294.190546
16.513138,50,294.637461
2.342751,50,295.099744
21.756644,50,295.539674
14.674342,50,295.965503
15.293613,47,296.388542
24.6721,50,296.812286
20.057449,50,297.261441
4.601678,50,297.717061
23.92388,50,298.158835
26.419045,50,298.586744
30.706966,50,299.016445
13.790157,50,299.463677
17.148002,50,299.893451
9.781623,50,300.342885
26.81541,50,300.756522
7.287875,17,300.922707
25.605651,50,301.345089
20.993106,50,301.779293
18.936559,36,302.083424
24.613076,50,302.518083
18.119202,50,302.970006
32.635212,50,303.41151
17.538831,50,303.856997
16.011675,50,304.307815
24.370469,50,304.753575
34.940689,50,323.812328
28.216994,50,324.274092
16.016769,50,324.701448
25.524918,50,325.140019
23.620081,41,325.567667
7.717911,50,326.031581
23.683146,50,326.47612
9.454479,50,326.944091
12.303679,50,327.352584
11.169659,50,327.805989
8.607151,50,328.229901
10.019224,50,328.698313
0.036593,1,328.708332
31.801819,50,329.156189
3.577149,50,329.578847
28.971186,50,330.044033
26.563644,50,330.501958
27.515979,50,330.965269
20.755126,50,331.412386
0.008587,1,331.422877
31.627441,50,331.849556
27.049115,50,332.278036
33.691549,50,332.71643
18.828592,50,333.148926
25.947415,50,333.602764
23.446091,50,334.053194
23.013397,50,334.468798
24.711873,50,334.924418
5.341313,50,335.351948
22.373136,50,335.795184
8.852109,50,336.248241
30.779693,50,336.690116
20.386494,50,337.122858
34.571374,50,337.557545
9.399123,50,337.987117
22.58947,50,338.41364
18.438675,50,338.840204
24.292228,50,339.280356
26.436261,50,339.733915
22.280748,50,340.137294
7.657144,50,340.589441
7.11476,50,341.040128
30.112116,50,341.497906
29.342299,50,341.944035
8.117921,50,342.401336
31.754686,50,342.848799
28.210992,50,343.279067
20.872364,50,343.700866
21.177144,50,344.104178
17.398889,50,344.516943
15.597057,50,344.930448
22.141039,50,345.364888
20.703961,50,345.814252
20.832945,50,346.254594
23.496935,50,346.716554
28.048699,50,347.124372
16.775122,50,347.567633
21.040944,50,348.032768
2.368559,50,348.49961
22.738674,50,348.920038
9.947647,22,349.099048
21.093717,50,349.506751
0.003503,1,349.514495
24.823389,50,349.942462
25.270635,50,350.385086
16.32019,50,350.816916
21.187235,50,351.269081
17.060896,39,351.601798
22.55039,50,352.081975
29.417158,50,352.49913
23.738419,50,352.949
26.962175,50,353.384379
23.036093,50,353.804426
9.492952,50,354.235795
27.614663,50,354.652079
22.034193,50,355.065863
21.056764,50,355.504259
27.00326,50,355.947894
27.721925,50,356.400513
7.883125,50,356.838622
24.077187,50,357.303808
23.888845,50,357.733998
25.967456,43,358.092036
34.266059,50,358.500051
25.435779,50,358.961672
27.5657,50,359.368562
24.05694,50,378.396759
24.261521,50,378.800869
9.523115,50,379.232901
21.977479,50,379.658959
5.952974,50,380.073889
5.780731,50,380.568668
27.533734,50,381.010059
23.117526,50,381.452048
21.548356,50,381.875909
9.569755,50,382.292211
20.908364,50,382.702907
9.674177,34,382.99341
9.656349,30,383.248195
17.780734,27,383.51003
18.861635,50,383.933601
27.158504,50,384.34912
17.319781,50,384.79238
24.593945,50,385.231839
5.448579,14,385.374501
29.539342,50,385.813285
19.839999,50,386.232934
9.183938,15,386.382231
23.699463,50,386.849281
0.049763,1,386.857606
24.272913,50,387.309148
9.469484,50,387.730158
20.878284,50,388.205259
33.882261,50,388.641321
12.800335,50,389.088541
28.344996,50,389.522292
26.511572,50,389.952597
32.767991,50,390.409682
30.828761,50,390.847713
23.104988,50,391.288197
20.258698,50,391.701803
25.856262,50,392.115869
37.002672,50,392.529175
8.285025,50,392.965661
19.281801,50,393.422521
10.181879,50,393.860483
22.875502,50,394.289776
8.571774,50,394.733711
32.56714,50,395.14646
19.405811,50,395.575634
5.33242,50,396.058155
21.811733,31,396.354211
18.248337,41,396.695777
23.975873,50,397.140301
13.545238,50,397.581668
25.959999,50,398.037241
20.215502,50,398.485391
22.130751,50,398.919073
24.177049,50,399.359154
33.659264,50,399.802445
21.637859,47,400.206705
21.31488,50,400.635963
20.516092,50,401.096145
19.737175,33,401.402744
22.414359,50,401.832521
27.951447,50,402.264294
22.559965,50,402.701102
5.320014,50,403.142564
4.291402,7,403.202188
11.5431,50,403.646648
26.319018,49,404.05164
7.245788,10,404.131178
24.730337,50,404.563823
20.763559,50,405.015436
6.155056,50,405.4583
29.624983,50,405.905146
10.801238,50,406.349379
28.546863,50,406.783207
28.151798,50,407.238348
24.466206,50,407.742007
22.489294,50,408.196721
25.160645,50,408.678322
22.041278,50,409.129492
21.003112,50,409.565255
16.044337,50,410.005704
5.89513,20,410.199537
10.299865,50,410.641845
9.606706,50,411.11649
22.504182,34,411.419332
14.811993,50,411.89115
11.154195,50,412.329177
28.734563,50,412.793751
5.007577,15,412.938562
16.670904,50,413.391498
24.938227,50,413.836735
22.988873,50,414.297518
29.056645,50,433.375892
16.017989,41,433.741466
26.690811,50,434.238559
17.090268,50,434.678502
27.895658,50,435.108576
24.628632,50,435.591845
25.128738,50,436.033939
29.136251,50,436.482374
25.895063,50,436.922141
16.041612,36,437.249537
22.221217,50,437.695736
22.497559,50,438.123576
30.804074,50,438.597911
34.86032,50,439.014926
12.048146,50,439.483764
28.002485,50,439.916486
26.874211,50,440.376547
4.346014,50,440.821392
23.865617,50,441.330691
20.802165,32,441.600353
27.809968,50,442.063595
24.157814,50,442.527871
30.552068,50,442.974186
17.3851,50,443.421044
11.631018,50,443.870975
25.231411,50,444.321135
28.28256,50,444.760946
10.126033,50,445.242405
5.474877,10,445.337834
26.64105,50,445.817696
20.953955,36,446.138526
24.793879,50,446.580551
15.809542,50,447.032152
26.863143,50,447.507746
13.524782,50,447.954809
13.435884,50,448.435922
19.17123,50,448.899229
25.455016,50,449.333269
18.526269,50,449.763666
14.444493,50,450.164334
17.79972,50,450.596559
23.415876,50,451.029019
23.557955,50,451.472397
30.887194,50,451.925442
13.906417,50,452.400044
21.818977,50,452.862551
28.847706,50,453.309833
25.102897,50,453.768613
25.623085,50,454.253527
21.606017,50,454.727707
21.357285,50,455.185649
25.579171,50,455.66837
14.228036,50,456.122254
10.798403,50,456.596219
10.613921,50,457.008843
20.427457,50,457.441474
35.597034,50,457.904247
25.22354,50,458.364011
22.973742,50,458.82392
27.692807,50,459.284456
19.465321,37,459.607113
30.433631,50,460.040608
27.35152,50,460.512063
18.942008,50,460.992647
31.688962,50,461.454481
7.047383,11,461.558159
19.647421,40,461.917322
19.855027,38,462.276255
14.685883,50,462.716769
30.786724,50,463.177338
28.372623,50,463.64658
23.466753,50,464.117607
14.052877,50,464.542108
28.47094,50,464.962658
5.806239,50,465.398655
23.113044,50,465.868849
33.582703,50,466.324004
5.22646,13,466.440927
27.228102,50,466.897328
23.446806,50,467.356542
24.022683,50,467.814766
14.836541,50,468.264547
22.24349,50,468.700224
29.358897,50,469.171707
29.148579,50,469.606817
18.102331,50,470.024545
19.608667,50,489.009529
22.923567,50,489.51427
30.834259,50,489.950627
25.871503,50,490.384901
21.435274,50,490.824565
31.123528,50,491.284747
20.870095,50,491.735919
9.182641,50,492.157042
27.389763,50,492.588907
29.54562,50,493.059369
25.574784,50,493.524469
27.079704,50,493.932437
6.817999,28,494.193118
22.069845,50,494.615013
22.11642,50,495.098722
28.125272,50,495.545188
26.243219,50,496.021617
27.05218,50,496.507008
12.862522,22,496.708609
9.972429,50,497.148741
22.666458,50,497.584558
16.310965,50,498.052218
14.043212,42,498.402422
27.376341,50,498.866543
24.749221,50,499.296297
24.214332,50,499.728479
18.708187,50,500.193983
29.958183,50,500.65133
24.025934,50,501.108525
30.852176,50,501.567971
