#{"t_start": 1635082921.9292467, "env_id": "NaivePickAndPlace-v0"}
r,l,t
1.072586,50,0.572173
4.764887,50,0.746925
4.060216,50,0.924122
2.1773,50,1.102082
9.127918,45,1.269632
0.870915,50,1.447266
1.837508,50,1.622279
5.047427,50,1.806241
4.518226,50,1.977272
1.701786,50,2.143795
27.312695,50,2.308813
16.184689,50,2.49151
2.978328,50,2.66309
2.994858,50,2.831037
2.846851,50,3.011984
0.773488,50,3.176444
1.237493,50,3.363557
0.309704,50,3.537429
0.716313,50,3.715984
0.317768,50,3.910262
3.655735,50,4.084629
3.124684,50,4.289673
8.191748,50,4.471877
1.424517,50,4.667575
0.257459,50,4.864953
0.17988,50,5.080405
6.55515,50,5.32831
0.140445,50,5.566592
0.889444,50,5.84159
28.142146,50,6.111324
1.528997,50,6.39823
2.56838,50,6.687205
0.273532,50,7.032962
1.678942,50,7.303371
24.939601,50,7.595527
1.698328,50,7.926982
1.575004,50,8.236279
5.542679,50,8.552411
1.739617,50,8.85268
0.465351,50,9.175088
24.661565,50,9.475664
2.733261,50,9.804713
28.976227,50,10.184141
24.393031,50,10.528391
0.52174,50,10.882442
3.121848,50,11.237603
0.974415,50,11.583976
0.471371,50,11.95649
0.458428,50,12.347313
26.338294,50,12.709232
0.488989,50,13.083504
0.594895,50,13.445413
6.56304,50,13.795798
0.927931,50,14.181424
17.816523,50,14.573163
0.590598,50,14.969266
0.823029,50,15.423986
0.859839,50,15.813577
1.362899,50,16.242481
3.040611,50,16.656224
19.235783,50,17.052548
3.338113,50,17.500095
0.034666,50,17.911693
0.553142,50,18.311486
0.185043,50,18.754702
19.815128,50,19.159218
0.846753,50,19.588547
10.000722,50,20.00136
3.943065,50,20.410908
1.358132,50,20.819456
0.497492,50,21.220755
3.502391,50,21.632325
0.53462,50,22.053209
3.625106,50,22.450549
0.668343,50,22.900321
2.79271,50,23.346535
1.312103,50,23.780883
1.97197,50,24.205941
3.319492,50,24.640872
3.121814,50,25.085934
2.785596,50,25.517099
1.825079,50,25.965525
2.619487,50,45.465554
0.878343,50,45.89337
5.956111,50,46.311879
1.844212,50,46.74877
9.76295,50,47.189206
28.638193,50,47.635575
39.118676,50,48.060491
0.251423,50,48.503635
13.52187,50,48.927078
6.641479,50,49.363436
3.711848,50,49.784113
0.120686,50,50.193597
5.007253,50,50.615037
18.109846,50,51.045412
6.467892,50,51.449401
27.178713,50,51.878928
5.645961,50,52.306381
1.720598,50,52.736385
4.368725,50,53.174983
1.648085,50,53.584864
2.683916,50,54.015195
0.043774,50,54.410236
1.62002,50,54.849164
5.697843,50,55.26967
0.849514,50,55.690137
12.28102,50,56.103785
25.213367,50,56.531567
29.57398,50,56.94891
3.96541,50,57.388813
2.472594,50,57.820964
0.320005,50,58.247656
1.106365,50,58.689512
1.787332,50,59.136785
9.786827,50,59.575274
3.530046,50,59.982888
18.416906,50,60.400503
25.062433,50,60.850326
1.029412,50,61.341779
1.039082,50,61.824309
6.684489,50,62.306775
1.407714,50,62.774541
0.100606,1,62.785538
20.651688,50,63.257963
31.875769,50,63.709503
4.07219,50,64.159924
4.853007,50,64.60175
2.900164,50,65.046582
1.318984,50,65.497582
1.670008,50,65.926205
6.072156,50,66.369563
32.936634,50,66.815212
14.441168,50,67.239917
1.678602,50,67.662168
22.273737,50,68.120528
16.396516,50,68.626003
24.521911,50,69.046545
3.201757,50,69.49105
2.279624,50,69.968053
2.189141,50,70.411514
8.1029,50,70.863219
27.269264,50,71.320386
18.067359,50,71.807868
1.509644,50,72.262572
28.478993,50,72.778669
7.252597,50,73.22288
21.88841,50,73.647166
2.897299,50,74.087747
1.835038,50,74.55455
22.328586,50,75.009057
1.982007,50,75.457761
2.686506,50,75.917319
6.551539,50,76.34194
29.455634,50,76.786292
3.672098,50,77.249678
3.655644,50,77.69832
2.192991,50,78.165479
2.502333,50,78.618186
8.372832,50,79.079309
6.439317,50,79.560097
0.512811,50,80.041424
0.971273,50,80.497884
3.594348,50,80.959912
1.35546,50,100.7831
2.251764,50,101.216412
1.788484,50,101.680756
3.467813,50,102.109018
0.458921,50,102.550397
19.611979,50,103.010335
30.086491,50,103.45128
6.497549,16,103.592322
2.907665,50,104.056299
2.909869,50,104.509542
5.718353,50,104.981545
0.697445,50,105.447733
3.0247,50,105.92536
19.922623,50,106.383512
4.615842,50,106.877035
4.928243,50,107.350403
17.43856,50,107.836093
3.472924,50,108.316863
5.535546,50,108.816545
4.46854,50,109.295441
26.244258,50,109.736061
3.929312,50,110.17842
0.112688,1,110.187724
7.08311,50,110.617351
3.940248,50,111.069864
1.265201,50,111.529307
6.561042,50,111.985054
1.489093,50,112.444533
18.446082,50,112.883063
2.053348,50,113.345863
5.165567,50,113.785277
29.932836,50,114.251842
14.015286,50,114.738841
1.646598,50,115.186183
4.542701,50,115.655862
15.545053,50,116.090461
14.342791,50,116.584045
4.888174,50,117.043935
5.239164,50,117.478184
11.514745,50,117.934046
32.067795,50,118.408773
0.005628,1,118.420039
3.122668,50,118.839248
4.894682,50,119.292886
19.736217,50,119.792102
4.954904,50,120.248088
4.8185,50,120.718281
1.63021,50,121.16329
7.809333,50,121.620789
2.174723,50,122.081915
27.261629,50,122.512125
4.255033,50,122.99841
3.974715,50,123.46747
23.687491,50,123.932017
1.881375,50,124.405506
1.917788,50,124.872215
10.147954,50,125.332258
5.453496,50,125.756706
0.440029,50,126.219115
0.340108,50,126.70637
4.489953,50,127.165732
3.247926,50,127.630975
30.241314,50,128.10182
8.369366,12,128.22109
2.115713,50,128.687154
1.832844,50,129.126935
4.595071,50,129.590662
1.249238,50,130.030743
5.813514,50,130.514795
7.814201,50,131.014754
2.92161,50,131.477663
6.410275,50,131.913527
0.739805,50,132.364016
