#{"t_start": 1635082922.0046625, "env_id": "NaivePickAndPlace-v0"}
r,l,t
2.31583,50,0.496677
3.012056,50,0.671305
0.451455,50,0.848403
0.248404,50,1.026442
7.505836,50,1.217794
1.365578,50,1.392751
21.094635,50,1.565431
2.438978,50,1.749008
3.877354,50,1.917568
0.405442,50,2.090111
1.758092,50,2.249089
4.451654,50,2.433015
28.608158,50,2.605547
0.396907,50,2.771865
0.223983,50,2.953193
3.100856,50,3.117524
0.537945,50,3.304179
33.980898,50,3.481614
5.217754,50,3.657258
20.369018,50,3.856312
0.18301,50,4.02642
0.196222,50,4.232934
32.69078,50,4.413665
21.911238,50,4.618339
0.028245,50,4.8083
0.59866,50,5.024085
0.88399,50,5.281183
3.123262,50,5.511062
1.342418,50,5.794836
0.357208,50,6.059266
3.697886,50,6.352547
21.021688,50,6.644589
1.538684,50,6.984243
1.170389,50,7.260692
0.400116,50,7.549806
0.109249,50,7.880831
12.997403,50,8.187226
0.356944,50,8.5129
18.820809,50,8.803945
31.153196,50,9.134653
0.062782,50,9.42907
1.832254,50,9.779827
2.701584,50,10.140548
18.242469,50,10.488144
0.205314,50,10.843503
5.578084,50,11.192537
28.401837,50,11.544235
0.654549,50,11.920648
23.403879,50,12.30416
0.872774,50,12.670403
2.059708,50,13.045325
23.570151,50,13.402435
33.726761,50,13.754528
0.940478,50,14.140492
2.573338,50,14.535725
0.61963,50,14.944993
11.880031,37,15.281384
2.679304,50,15.67569
5.504073,50,16.105377
0.423714,50,16.509807
0.289863,50,16.916329
35.665496,50,17.352375
38.271965,50,17.771927
0.85753,50,18.164071
2.479438,50,18.606657
1.634289,50,19.013139
2.016039,50,19.443453
0.714132,50,19.851927
0.300463,50,20.26196
10.309052,17,20.406612
28.303109,50,20.824125
3.34109,50,21.228394
0.573949,50,21.636376
3.913237,50,22.052018
3.854328,50,22.457947
1.136767,50,22.906886
1.925284,50,23.348373
18.686878,50,23.794615
3.223318,50,24.206373
0.062709,50,24.660076
2.068917,50,25.087609
4.017426,50,25.523139
2.226166,50,45.02355
2.2157,50,45.458859
5.335169,50,45.9049
0.553604,50,46.31819
0.732464,50,46.757242
0.863629,50,47.189237
4.659528,50,47.638507
2.123601,50,48.06071
3.733645,50,48.500474
6.730506,50,48.944802
7.04398,50,49.370337
0.819824,50,49.779347
5.74931,50,50.188269
9.555535,50,50.61036
26.854296,50,51.045462
0.569644,50,51.446535
2.510988,50,51.876345
3.321209,50,52.312437
3.72621,50,52.748429
28.538195,50,53.189374
1.881716,50,53.590961
1.500157,50,54.009145
6.311298,50,54.413882
11.563288,50,54.849789
6.203592,50,55.274736
19.850982,50,55.690238
1.997954,50,56.107517
30.77897,50,56.526466
0.747626,50,56.969252
1.908949,50,57.384651
0.584433,50,57.815989
2.295358,50,58.257099
0.035204,50,58.704326
6.052784,50,59.134647
20.660624,50,59.570266
23.754143,50,59.977718
2.290926,50,60.408479
13.909607,50,60.863586
32.350324,50,61.344425
23.092494,50,61.834761
9.847071,50,62.318384
2.243991,50,62.784281
2.059101,50,63.255205
2.876103,50,63.707325
1.735153,50,64.169281
0.872559,50,64.604776
1.937187,50,65.043746
3.575456,50,65.483721
0.442884,50,65.934132
13.345288,50,66.356839
0.108058,50,66.814975
4.149095,50,67.237118
30.944427,50,67.673437
26.972236,50,68.127572
0.355585,50,68.620827
2.320167,50,69.03835
26.870373,50,69.487116
0.067411,50,69.958922
1.199022,50,70.40504
0.218568,50,70.872908
0.092642,50,71.333878
2.647907,50,71.814993
5.091717,50,72.27402
28.094467,50,72.771817
3.198419,50,73.218637
2.189622,50,73.648069
27.634992,50,74.085551
0.388947,50,74.56095
2.867003,50,75.008941
25.014481,50,75.460211
5.909351,50,75.906984
0.191057,50,76.345689
13.274224,50,76.784131
4.783607,50,77.248977
3.490661,50,77.691204
17.940948,50,78.165921
8.685914,50,78.625548
25.305215,50,79.086242
5.47489,50,79.566391
10.66571,50,80.049341
2.917378,50,80.494636
1.284087,50,80.945761
9.464579,50,100.784093
12.221775,50,101.221738
24.250674,50,101.670514
2.195391,50,102.097141
7.100062,50,102.553448
25.425924,50,103.011661
18.015328,50,103.443375
7.787849,50,103.896435
5.987154,50,104.357319
3.952226,50,104.825115
6.459847,50,105.297038
20.85978,50,105.76611
5.554354,50,106.236089
0.509446,50,106.725765
1.50733,50,107.190818
8.247375,50,107.671338
2.844084,50,108.160988
23.374683,50,108.667084
20.102584,50,109.141847
8.698249,50,109.596932
0.493771,50,110.020126
1.626139,50,110.465583
4.620145,50,110.917613
9.577678,50,111.373072
27.30621,50,111.83775
0.157551,50,112.290641
10.908576,50,112.724243
3.975951,50,113.181949
0.675994,50,113.631869
3.124185,50,114.099367
3.649489,50,114.581282
7.460553,50,115.036673
22.827239,50,115.483315
4.534823,50,115.931866
18.017702,50,116.410981
5.90108,50,116.887172
0.978496,50,117.327225
0.615683,50,117.765353
1.741194,50,118.244982
24.602555,50,118.67228
16.98549,50,119.135392
2.299111,50,119.613629
0.673664,50,120.092019
7.948169,40,120.455491
2.616487,50,120.901873
3.19399,50,121.365314
28.700726,50,121.83356
20.995204,50,122.281451
2.157186,50,122.716007
0.277049,50,123.214088
0.45059,50,123.684324
23.319119,50,124.157499
13.853734,50,124.61326
1.357586,50,125.085917
2.062836,50,125.52162
4.621951,50,125.943558
9.546877,50,126.439317
5.753857,50,126.899363
2.226916,50,127.363804
26.75369,50,127.83095
18.558616,50,128.320712
5.109103,50,128.784795
17.636247,50,129.217416
2.935377,50,129.655979
4.539291,50,130.123266
9.155657,50,130.62447
30.389637,50,131.094316
0.491714,50,131.555281
2.086438,50,131.983208
5.285237,50,132.438028
28.414316,50,132.896034
8.28884,50,133.345387
3.018066,50,133.802215
16.187937,50,134.219591
14.468234,50,134.625377
22.088153,50,135.083146
19.530411,50,135.575466
3.598159,50,136.037077
8.405286,50,136.488346
31.634368,50,136.918442
26.208595,50,137.356906
22.885861,50,137.819268
0.174141,50,156.899817
26.152949,50,157.313674
8.058388,50,157.785992
18.937897,50,158.236781
31.538777,50,158.702179
5.391735,50,159.176557
20.897207,50,159.6367
7.824822,50,160.078862
6.967832,50,160.514257
1.127984,50,160.992493
22.577433,50,161.459295
2.979346,50,161.924427
19.033459,50,162.38283
7.411558,50,162.815643
1.640243,50,163.26229
9.391417,50,163.68718
26.232864,50,164.132186
5.348705,50,164.602297
25.869037,50,165.066125
6.244428,50,165.555357
8.532677,50,166.0124
5.346897,50,166.470769
1.262559,50,166.957151
28.850227,50,167.380196
23.978624,50,167.856179
3.879529,50,168.313649
1.413603,50,168.731188
5.294661,50,169.170877
11.615226,50,169.634017
1.401368,50,170.109045
10.090098,50,170.544482
3.856904,50,170.952025
0.96869,50,171.413052
1.531499,50,171.872825
5.812958,50,172.314459
16.240746,50,172.757399
22.087562,50,173.199477
10.181172,50,173.66821
6.754675,50,174.083216
5.701359,50,174.540173
5.192555,50,174.985413
9.547017,50,175.443386
3.26162,50,175.892475
1.528697,50,176.338453
4.482495,14,176.474956
20.220682,40,176.807781
19.715904,50,177.231626
0.546444,50,177.657191
25.129945,50,178.099822
10.160613,50,178.566119
11.826594,50,179.019007
15.207823,50,179.468135
2.699622,50,179.895429
2.121116,50,180.339241
3.777445,50,180.775556
14.295198,50,181.255629
3.373811,50,181.703523
24.608102,50,182.10159
18.992331,50,182.517773
25.448425,50,183.006882
2.238179,50,183.437757
1.105166,50,183.861425
20.677155,45,184.244387
23.919035,50,184.699774
10.448281,50,185.138908
3.450707,50,185.563213
2.642749,50,186.002645
20.507382,50,186.485586
33.313539,50,186.947488
7.132556,50,187.37518
4.376551,50,187.824102
4.672671,50,188.281183
25.784318,50,188.685646
29.724171,50,189.127126
21.547728,50,189.582078
7.584084,50,190.037812
8.265961,50,190.52706
0.243226,50,190.965138
0.659872,50,191.391004
3.328613,50,191.854624
26.970459,50,192.309695
4.430134,50,192.786271
5.883421,50,193.244089
15.524832,50,213.051019
23.223431,50,213.48786
7.162866,50,213.942577
5.445566,50,214.3814
11.481403,50,214.810142
12.573185,50,215.312248
2.803741,50,215.792817
25.833053,50,216.302933
2.461443,50,216.778809
6.3618,50,217.257223
4.913658,50,217.727372
17.466865,50,218.195786
22.890694,50,218.668762
5.929493,50,219.126607
8.17048,50,219.571674
23.839466,50,220.005453
26.627368,50,220.40814
6.113119,50,220.871178
6.256653,50,221.331808
5.888589,50,221.775
27.846345,50,222.218286
25.021931,50,222.651093
39.405824,50,223.113017
1.123108,50,223.570729
9.200408,50,224.021182
12.99257,50,224.464206
15.581038,50,224.875603
16.033919,50,225.307189
3.273508,50,225.756891
19.545905,50,226.206808
24.694105,50,226.639299
20.236255,50,227.1067
28.419544,50,227.559144
6.974721,50,228.011328
2.751313,50,228.472381
26.866714,50,228.93231
3.400265,50,229.397984
9.952052,50,229.841453
29.638683,50,230.275128
5.246171,50,230.776593
2.760338,50,231.254642
4.608474,50,231.684284
0.003196,1,231.692748
27.371088,50,232.145634
16.585526,50,232.584648
24.209397,50,233.05005
21.036955,50,233.504704
2.41305,50,233.941243
10.537044,50,234.434505
0.298743,50,234.879488
32.592513,50,235.327669
16.26149,50,235.773336
6.681717,50,236.237689
20.193899,50,236.707955
12.457874,50,237.148822
20.49945,50,237.605575
8.381241,50,238.070107
7.6344,50,238.548107
1.771913,50,239.015888
25.38309,50,239.497433
18.422064,50,239.977553
3.032562,50,240.428347
5.159194,50,240.872853
9.092667,50,241.361759
10.18564,50,241.792974
24.702985,50,242.27408
24.232631,50,242.724339
29.064454,50,243.18749
16.152342,50,243.645649
6.82244,50,244.127532
8.270221,27,244.362848
22.541834,50,244.813383
19.971766,50,245.24616
4.748844,50,245.715218
2.145513,50,246.178925
2.844958,50,246.631828
16.142466,50,247.086779
9.516592,50,247.579181
4.123004,50,248.017737
17.809057,50,248.493943
12.160352,50,248.955717
21.054618,50,249.362647
1.205653,50,249.796514
5.953965,50,250.229818
6.620292,50,269.844479
8.087934,50,270.268454
22.640186,50,270.710977
8.411769,50,271.153031
21.861131,50,271.609699
18.096008,50,272.047418
18.162283,50,272.499866
20.119597,50,272.903017
20.675383,50,273.326342
28.507487,50,273.763577
22.33962,50,274.174
18.34778,44,274.574397
18.135782,50,275.016243
32.752989,50,275.435372
3.287622,50,275.908672
4.550105,50,276.358355
24.35777,50,276.763516
10.47468,50,277.201666
21.596791,50,277.644687
17.486669,50,278.076658
21.089351,50,278.496215
23.417163,50,278.919845
15.745594,50,279.333375
4.196347,50,279.755906
27.071632,50,280.173037
18.345778,50,280.606896
29.033947,50,281.056131
19.717564,50,281.456936
18.919517,50,281.853153
22.647225,50,282.334859
18.088569,50,282.744605
10.561964,50,283.143052
23.174593,50,283.554809
28.726202,50,283.974924
15.745502,50,284.411061
32.299395,50,284.83877
29.968235,50,285.258295
19.435049,50,285.70477
21.212405,50,286.150894
2.90845,50,286.620344
30.717371,50,287.042638
25.13992,50,287.478978
4.598683,50,287.920471
3.88478,50,288.415858
15.86,50,288.863026
17.983819,50,289.315418
24.561787,50,289.76037
6.9663,22,289.960704
15.716138,50,290.393808
3.659405,50,290.847891
17.980593,50,291.284853
23.265049,50,291.704603
3.583221,50,292.107553
10.671331,43,292.47985
21.687799,50,292.904083
9.330852,50,293.31249
4.63002,50,293.751212
20.121174,50,294.207337
27.377474,50,294.654253
7.132527,50,295.11659
15.251602,50,295.556461
2.638931,50,295.982397
10.554682,50,296.427981
12.455966,50,296.851744
19.125412,50,297.304497
3.396107,50,297.757214
3.693568,50,298.199094
21.999528,50,298.629169
14.705319,50,299.055734
15.326641,50,299.507348
25.047685,50,299.933545
15.588136,50,300.384397
3.844746,50,300.797169
7.779429,50,301.253893
23.629357,50,301.688277
25.633914,50,302.100238
20.813503,50,302.534941
10.057411,50,302.987118
11.574857,50,303.428463
22.811747,50,303.873801
14.660589,50,304.324612
22.829,50,304.770471
23.344265,50,323.829203
4.893937,50,324.290932
25.23005,50,324.718288
5.019606,50,325.156837
26.439134,50,325.664229
6.451867,50,326.119676
4.722063,50,326.572244
24.997568,50,327.030834
22.310411,50,327.445884
29.322169,50,327.899169
21.776723,50,328.34444
6.99199,50,328.793062
21.486958,50,329.237746
21.033949,50,329.673125
7.978507,50,330.142097
22.841515,50,330.586359
26.946643,50,331.064091
13.94685,50,331.500792
29.729091,43,331.866355
28.23942,50,332.294899
9.295519,50,332.733279
3.971072,50,333.165709
26.848531,50,333.619977
17.490589,43,334.013726
20.033084,50,334.431916
21.417061,50,334.853056
25.904002,50,335.312988
15.836989,50,335.756059
3.817949,50,336.196109
23.835123,50,336.651059
2.487905,50,337.075803
16.356593,50,337.517159
23.58073,50,337.939837
19.226723,50,338.375928
13.514936,50,338.792178
22.292598,50,339.240219
15.664518,41,339.606129
21.033854,50,340.021141
15.080836,50,340.483503
11.477223,27,340.701766
25.273066,50,341.140747
21.060672,50,341.606337
31.258589,50,342.052972
22.735672,50,342.516013
22.44802,50,342.954598
7.014703,50,343.381033
19.009315,50,343.807568
12.548504,50,344.204365
14.893011,50,344.620886
28.723761,50,345.034838
5.647273,50,345.469301
32.958836,50,345.928053
18.072276,50,346.389181
28.069888,50,346.822009
25.419858,49,347.218962
23.630139,50,347.663766
27.803833,50,348.132741
2.570457,50,348.603253
25.441229,50,349.020849
35.493958,50,349.418809
18.214264,50,349.844731
22.379721,50,350.27372
4.902636,50,350.70938
8.843749,50,351.164458
19.568252,50,351.596201
21.467532,50,352.081253
28.003573,50,352.500967
30.083049,50,352.946159
13.197622,50,353.386112
16.589484,50,353.805951
29.645103,50,354.234949
25.365259,50,354.648743
14.347698,50,355.064521
19.057361,50,355.505888
27.551052,50,355.942177
21.373494,50,356.399126
21.691967,50,356.837618
21.284468,50,357.30549
11.922894,50,357.735693
15.223666,50,358.146316
27.856314,50,358.560572
13.757103,50,359.015789
17.130289,50,359.4225
17.994617,50,378.462109
25.514613,50,378.855322
14.018752,50,379.287505
11.684974,50,379.729311
30.924138,50,380.137047
30.480871,50,380.63315
22.521277,50,381.068508
6.289437,25,381.300238
20.295588,50,381.722173
25.625721,50,382.13656
23.869664,50,382.554403
