#{"t_start": 1634652093.9658597, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,1.453943
-50.0,50,1.961275
-50.0,50,2.536082
-50.0,50,3.086711
-50.0,50,3.735752
-50.0,50,4.432398
-50.0,50,5.238132
-50.0,50,6.026101
-50.0,50,6.884474
-50.0,50,7.697278
-50.0,50,8.534331
-50.0,50,9.431541
-50.0,50,10.316703
-50.0,50,11.252736
-50.0,50,12.179649
-50.0,50,13.141474
-50.0,50,14.075946
-50.0,50,15.064483
-50.0,50,16.061047
-50.0,50,17.160162
-50.0,50,18.303968
-50.0,50,19.373997
-50.0,50,20.554675
-50.0,50,21.705501
-50.0,50,22.893497
-50.0,50,24.05748
-50.0,50,25.149741
-50.0,50,26.30657
-50.0,50,27.30609
-50.0,50,28.275348
-50.0,50,29.334199
-50.0,50,30.222622
-50.0,50,31.157991
-50.0,50,32.331242
-50.0,50,33.353714
-50.0,50,34.523928
-50.0,50,35.707908
-50.0,50,36.680174
-50.0,50,37.792399
-50.0,50,38.898593
-50.0,50,39.911683
-50.0,50,40.844611
-50.0,50,41.820732
-50.0,50,42.80238
-50.0,50,43.813507
-50.0,50,44.7604
-50.0,50,45.752065
-50.0,50,46.759189
-50.0,50,47.832394
-50.0,50,49.052317
-50.0,50,50.247543
-50.0,50,51.469118
-50.0,50,52.806893
-50.0,50,54.96138
-50.0,50,56.446438
-50.0,50,57.510015
-50.0,50,58.528404
-50.0,50,59.625242
-50.0,50,60.788411
-50.0,50,61.846305
-50.0,50,63.015862
-50.0,50,64.053802
-50.0,50,65.046551
-50.0,50,66.074723
-50.0,50,67.067288
-50.0,50,68.459444
-50.0,50,69.495065
-50.0,50,70.532968
-50.0,50,71.613445
-50.0,50,72.632607
-50.0,50,73.650156
-50.0,50,74.639422
-50.0,50,75.659869
-50.0,50,76.703543
-50.0,50,78.146223
-50.0,50,79.269233
-50.0,50,80.361761
-50.0,50,81.527999
-50.0,50,82.543143
-50.0,50,83.712066
-50.0,50,84.795936
-50.0,50,107.056317
-50.0,50,108.548037
-50.0,50,109.672366
-50.0,50,110.993695
-50.0,50,112.610015
-50.0,50,114.136115
-50.0,50,115.39946
-50.0,50,116.891588
-50.0,50,118.406571
-50.0,50,119.866654
-50.0,50,121.401148
0.0,1,121.439133
-50.0,50,122.877136
-50.0,50,124.568353
-50.0,50,126.025657
-50.0,50,127.433254
0.0,1,127.481002
-50.0,50,128.700825
-50.0,50,130.150289
-50.0,50,131.347905
-50.0,50,132.876564
-37.0,38,133.658064
-50.0,50,134.773612
-50.0,50,136.010404
-50.0,50,137.392802
-50.0,50,138.895889
-50.0,50,140.087312
-50.0,50,141.233015
-50.0,50,142.386986
0.0,1,142.420732
-50.0,50,143.92042
-50.0,50,145.247818
-50.0,50,146.579672
-50.0,50,148.005947
-50.0,50,149.248537
-50.0,50,150.519241
-50.0,50,151.966163
-50.0,50,153.424488
-50.0,50,154.564931
0.0,1,154.588356
-50.0,50,155.746599
-50.0,50,156.976362
-50.0,50,158.467349
-50.0,50,159.932175
-50.0,50,161.584411
-50.0,50,162.813079
-50.0,50,163.953715
-50.0,50,165.256821
-50.0,50,166.508373
-50.0,50,167.697446
-50.0,50,168.876776
-50.0,50,170.317487
-50.0,50,171.499552
-50.0,50,172.969291
-50.0,50,174.535945
-50.0,50,175.703083
-50.0,50,176.921428
-50.0,50,178.173822
-50.0,50,179.232371
-50.0,50,180.428593
-50.0,50,181.657572
-50.0,50,182.913834
-50.0,50,184.21612
-50.0,50,185.369526
-50.0,50,186.632308
-50.0,50,187.965377
-50.0,50,189.147005
-50.0,50,190.384976
-50.0,50,191.563545
-50.0,50,192.616438
-50.0,50,193.862108
-50.0,50,195.063522
-50.0,50,196.331997
-50.0,50,197.453975
-50.0,50,198.866563
-50.0,50,200.010439
-50.0,50,201.303145
-50.0,50,202.650148
-50.0,50,204.180376
-50.0,50,205.498799
-50.0,50,206.691141
-50.0,50,208.049325
-50.0,50,209.201339
-50.0,50,210.282504
0.0,1,210.313022
-50.0,50,211.508909
-50.0,50,212.810325
-50.0,50,232.901008
-50.0,50,234.375058
-50.0,50,235.681334
-50.0,50,236.771562
-50.0,50,238.16946
-50.0,50,239.268372
-50.0,50,240.870196
-50.0,50,242.508539
-50.0,50,243.585385
-50.0,50,244.787186
-50.0,50,245.892238
-50.0,50,247.085111
-50.0,50,248.390955
-50.0,50,249.810642
-50.0,50,250.925362
-50.0,50,252.274303
-50.0,50,253.363204
-50.0,50,254.644621
-50.0,50,255.917609
