#{"t_start": 1634652094.4595168, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,0.959245
-50.0,50,1.468474
-50.0,50,2.039167
-50.0,50,2.59121
-50.0,50,3.240002
-50.0,50,3.92996
-50.0,50,4.742429
-50.0,50,5.535317
-50.0,50,6.391396
-50.0,50,7.201135
-50.0,50,8.039407
-50.0,50,8.935217
-50.0,50,9.814792
-50.0,50,10.758849
-50.0,50,11.678519
-50.0,50,12.640791
-50.0,50,13.579975
-50.0,50,14.555641
-50.0,50,15.567957
-50.0,50,16.643824
-50.0,50,17.804334
-50.0,50,18.870883
-50.0,50,20.051174
-50.0,50,21.209653
-50.0,50,22.388793
-50.0,50,23.560245
-50.0,50,24.649004
-50.0,50,25.81158
-50.0,50,26.786915
-50.0,50,27.774521
-50.0,50,28.834629
-50.0,50,29.727001
-50.0,50,30.663304
-50.0,50,31.810585
-50.0,50,32.838998
-50.0,50,34.025147
-50.0,50,35.204846
-50.0,50,36.188456
-50.0,50,37.294676
-50.0,50,38.398111
-50.0,50,39.41248
-50.0,50,40.350314
-50.0,50,41.31459
-50.0,50,42.299667
-50.0,50,43.306996
-50.0,50,44.256665
-50.0,50,45.248004
-50.0,50,46.259183
-50.0,50,47.329419
-50.0,50,48.530013
-50.0,50,49.752304
0.0,1,49.784537
-50.0,50,51.000878
-50.0,50,52.349339
-50.0,50,54.528268
-50.0,50,55.983253
-50.0,50,57.042498
-50.0,50,58.06007
-50.0,50,59.158567
-50.0,50,60.318934
-50.0,50,61.381199
-50.0,50,62.544613
-50.0,50,63.584905
-50.0,50,64.57816
-50.0,50,65.605142
0.0,1,65.639502
-50.0,50,66.634508
-50.0,50,68.030642
-50.0,50,69.053582
-50.0,50,70.103271
-50.0,50,71.179079
-50.0,50,72.206425
-50.0,50,73.211552
-50.0,50,74.196347
0.0,1,74.232967
-50.0,50,75.245265
-50.0,50,76.328217
-50.0,50,77.757401
-50.0,50,78.856878
-50.0,50,79.946734
-50.0,50,81.121013
-50.0,50,82.154479
-50.0,50,83.296134
-50.0,50,84.397726
-50.0,50,106.671044
-50.0,50,108.153852
-50.0,50,109.276883
-50.0,50,110.60207
-50.0,50,112.229607
-50.0,50,113.758396
-50.0,50,114.988246
-50.0,50,116.526472
-50.0,50,118.009738
-50.0,50,119.479822
-50.0,50,121.009543
-50.0,50,122.440592
-50.0,50,124.128914
-50.0,50,125.598486
-50.0,50,127.02278
-50.0,50,128.225456
-50.0,50,129.679567
-50.0,50,130.874282
-50.0,50,132.407858
-50.0,50,133.426696
-50.0,50,134.598305
-50.0,50,135.90166
-50.0,50,137.220299
-50.0,50,138.695923
-50.0,50,139.879848
-50.0,50,140.995708
-50.0,50,142.203526
-50.0,50,143.819922
-50.0,50,145.07568
-50.0,50,146.381132
-50.0,50,147.823187
-50.0,50,149.043642
-50.0,50,150.321926
-50.0,50,151.911211
-50.0,50,153.166569
-50.0,50,154.356866
-50.0,50,155.480138
-50.0,50,156.743649
-50.0,50,158.345363
-50.0,50,159.720523
-50.0,50,161.387904
-50.0,50,162.559589
-50.0,50,163.708073
-50.0,50,164.990222
-50.0,50,166.330649
-50.0,50,167.524102
-50.0,50,168.623945
-50.0,50,170.099796
-50.0,50,171.341761
-50.0,50,172.76544
-50.0,50,174.309799
-50.0,50,175.450638
-50.0,50,176.702786
-50.0,50,177.896065
-50.0,50,178.997835
-50.0,50,180.172356
-50.0,50,181.414096
-50.0,50,182.704055
-50.0,50,183.950935
-50.0,50,185.137866
-50.0,50,186.535908
-50.0,50,187.703206
-50.0,50,188.908564
-50.0,50,190.144842
-50.0,50,191.289008
-50.0,50,192.376624
-50.0,50,193.609415
-50.0,50,194.787972
-50.0,50,196.090415
-50.0,50,197.274925
-50.0,50,198.631642
-50.0,50,199.734081
-50.0,50,201.041917
-50.0,50,202.414833
-50.0,50,203.989247
-50.0,50,205.254171
0.0,1,205.294658
-50.0,50,206.471311
-50.0,50,207.835784
-50.0,50,208.962022
-50.0,50,210.044326
-50.0,50,211.297491
-50.0,50,212.647299
-50.0,50,232.841581
-50.0,50,234.164376
-50.0,50,235.440488
-50.0,50,236.544123
-50.0,50,237.915795
-50.0,50,239.029017
-50.0,50,240.711167
-50.0,50,242.260484
0.0,1,242.290998
-50.0,50,243.402637
-50.0,50,244.562156
-50.0,50,245.687455
-50.0,50,246.90719
-50.0,50,248.184714
-50.0,50,249.651282
-50.0,50,250.747827
-50.0,50,252.057458
-14.0,15,252.395143
-50.0,50,253.57585
-50.0,50,254.887729
-50.0,50,256.105728
-50.0,50,257.450115
-50.0,50,258.739551
-50.0,50,260.188301
-50.0,50,261.544994
-50.0,50,262.762237
-50.0,50,264.086833
-50.0,50,265.32169
-50.0,50,266.691878
-50.0,50,268.000093
-50.0,50,269.304248
-50.0,50,270.528441
-50.0,50,271.728248
-50.0,50,272.997165
-50.0,50,274.343523
-50.0,50,275.507413
-50.0,50,276.632072
-50.0,50,277.76988
-50.0,50,278.85426
-50.0,50,280.068214
-50.0,50,281.324329
-50.0,50,282.564575
-50.0,50,283.768332
-50.0,50,285.259262
-50.0,50,286.390302
-50.0,50,287.772
-50.0,50,289.013939
-50.0,50,290.351511
-50.0,50,292.087605
-50.0,50,293.524489
-50.0,50,294.832928
-50.0,50,296.077149
-50.0,50,297.309507
-50.0,50,298.646214
-50.0,50,299.811934
-50.0,50,301.112137
-50.0,50,302.450804
-50.0,50,303.759794
-50.0,50,305.100414
-50.0,50,306.666039
-50.0,50,308.282496
-50.0,50,309.718745
-50.0,50,311.063688
-50.0,50,312.483708
-50.0,50,313.9011
-50.0,50,315.265076
-50.0,50,316.668154
-50.0,50,317.931967
-50.0,50,319.284127
-50.0,50,320.644467
-50.0,50,322.263158
-50.0,50,323.663987
-50.0,50,325.083698
