#{"t_start": 1634652094.5975108, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,0.820574
-50.0,50,1.329476
-50.0,50,1.90209
-50.0,50,2.453591
-50.0,50,3.105495
-50.0,50,3.796126
0.0,1,3.828058
-50.0,50,4.637379
-50.0,50,5.42944
-50.0,50,6.294684
-50.0,50,7.098995
-50.0,50,7.934686
-50.0,50,8.827678
-50.0,50,9.705385
-50.0,50,10.65549
-50.0,50,11.573803
-50.0,50,12.533006
-50.0,50,13.479856
-50.0,50,14.46275
-50.0,50,15.461623
-50.0,50,16.563751
-50.0,50,17.695519
-50.0,50,18.771319
-50.0,50,19.965662
-50.0,50,21.103632
-50.0,50,22.291215
-50.0,50,23.452473
-50.0,50,24.542974
-50.0,50,25.708398
-50.0,50,26.699476
-50.0,50,27.666126
-50.0,50,28.733129
-50.0,50,29.628068
-50.0,50,30.56094
-50.0,50,31.726581
-50.0,50,32.753944
-50.0,50,33.919647
-50.0,50,35.103675
-50.0,50,36.07932
-50.0,50,37.196461
-50.0,50,38.298316
-50.0,50,39.310633
-50.0,50,40.241347
-50.0,50,41.214129
-50.0,50,42.195413
-50.0,50,43.201578
-50.0,50,44.154268
-50.0,50,45.152338
-50.0,50,46.153735
-50.0,50,47.23055
-50.0,50,48.448422
-50.0,50,49.645532
-50.0,50,50.86277
-50.0,50,52.213989
-50.0,50,54.392776
-50.0,50,55.842504
-50.0,50,56.904118
-50.0,50,57.923869
-50.0,50,59.023738
-50.0,50,60.184377
-50.0,50,61.242762
-50.0,50,62.404106
-50.0,50,63.446222
-50.0,50,64.435536
-50.0,50,65.46739
-50.0,50,66.460082
-50.0,50,67.853231
-50.0,50,68.888461
-50.0,50,69.933899
-50.0,50,71.009592
-50.0,50,72.031832
-50.0,50,73.043419
-50.0,50,74.031093
-50.0,50,75.055806
-50.0,50,76.100485
-50.0,50,77.551069
-50.0,50,78.663393
-50.0,50,79.751431
-50.0,50,80.921582
-50.0,50,81.945064
-50.0,50,83.105862
-50.0,50,84.20023
-50.0,50,106.450139
-50.0,50,107.946213
-50.0,50,109.068439
-50.0,50,110.389851
-50.0,50,112.019108
-50.0,50,113.542688
-50.0,50,114.792082
-50.0,50,116.296111
-50.0,50,117.803798
-50.0,50,119.26771
-50.0,50,120.793361
-50.0,50,122.235917
-50.0,50,123.911112
-50.0,50,125.384371
-50.0,50,126.791701
-50.0,50,128.021608
0.0,1,128.057934
-50.0,50,129.510016
-50.0,50,130.709436
-50.0,50,132.230233
-50.0,50,133.260401
-50.0,50,134.433902
-50.0,50,135.722516
-50.0,50,137.045342
-50.0,50,138.5331
-50.0,50,139.710046
-50.0,50,140.830449
-50.0,50,142.03421
-50.0,50,143.650482
-50.0,50,144.90855
-50.0,50,146.203305
-50.0,50,147.648238
-50.0,50,148.878961
-50.0,50,150.157231
-50.0,50,151.745781
-50.0,50,153.005777
-50.0,50,154.189683
-50.0,50,155.315927
-50.0,50,156.580443
-50.0,50,158.157837
-50.0,50,159.5528
-50.0,50,161.222059
-50.0,50,162.387499
-50.0,50,163.543432
-50.0,50,164.818287
-50.0,50,166.166099
-50.0,50,167.351113
-50.0,50,168.452615
-50.0,50,169.934453
-50.0,50,171.180677
0.0,1,171.202756
-50.0,50,172.631501
-50.0,50,174.172189
-50.0,50,175.311716
-50.0,50,176.565483
-50.0,50,177.757175
-50.0,50,178.860763
-50.0,50,180.040262
-50.0,50,181.278317
-50.0,50,182.572247
-50.0,50,183.812099
-50.0,50,184.99795
-50.0,50,186.398298
-50.0,50,187.569796
-50.0,50,188.772782
-50.0,50,190.006685
-50.0,50,191.150534
-50.0,50,192.238425
-50.0,50,193.473085
-50.0,50,194.651761
-50.0,50,195.951276
0.0,1,195.982797
-50.0,50,197.171653
-50.0,50,198.527822
-50.0,50,199.62595
-50.0,50,200.927948
-50.0,50,202.315628
-50.0,50,203.881985
0.0,1,203.915036
-50.0,50,205.183615
-50.0,50,206.364762
-50.0,50,207.739215
-50.0,50,208.864178
-50.0,50,209.937629
-50.0,50,211.210655
-50.0,50,212.541182
-50.0,50,232.740793
-50.0,50,234.077528
-50.0,50,235.340686
-50.0,50,236.44625
-44.0,45,237.67108
-50.0,50,238.778596
-50.0,50,240.425013
-50.0,50,242.029943
-50.0,50,243.125937
-50.0,50,244.292459
-50.0,50,245.397213
-50.0,50,246.611457
-50.0,50,247.897837
-50.0,50,249.358782
-50.0,50,250.449492
-50.0,50,251.785747
0.0,1,251.818347
-50.0,50,252.888548
-50.0,50,254.239191
-50.0,50,255.46633
-50.0,50,256.696219
-50.0,50,258.002309
-50.0,50,259.468425
-50.0,50,260.878543
-50.0,50,262.12147
-50.0,50,263.329195
-50.0,50,264.680749
-50.0,50,265.971745
-50.0,50,267.270222
-50.0,50,268.622202
-50.0,50,269.8961
-50.0,50,271.069157
-50.0,50,272.39336
-50.0,50,273.590292
-50.0,50,274.86274
-50.0,50,276.013798
-50.0,50,277.162671
-50.0,50,278.276418
-50.0,50,279.454221
-50.0,50,280.654084
-50.0,50,281.90021
-50.0,50,283.115341
-50.0,50,284.51221
-50.0,50,285.809927
-50.0,50,286.974362
-50.0,50,288.306963
-50.0,50,289.704708
-50.0,50,291.276227
-50.0,50,292.862192
-50.0,50,294.086299
-50.0,50,295.430917
-50.0,50,296.651454
-50.0,50,297.941684
-50.0,50,299.211131
-50.0,50,300.429554
-50.0,50,301.820819
-50.0,50,303.167894
-50.0,50,304.407108
-50.0,50,305.851632
-50.0,50,307.536375
-50.0,50,308.974271
-50.0,50,310.394509
-50.0,50,311.749501
-50.0,50,313.240278
-50.0,50,314.646018
-50.0,50,315.947838
-50.0,50,317.221092
-50.0,50,318.527772
-50.0,50,319.883601
-50.0,50,321.447815
-50.0,50,322.921276
-50.0,50,324.378094
-50.0,50,325.768637
-50.0,50,327.072145
-50.0,50,328.379364
-50.0,50,329.719534
-50.0,50,331.101249
-50.0,50,332.34574
0.0,1,332.388324
-50.0,50,333.53475
-50.0,50,334.84136
-50.0,50,336.123924
-50.0,50,337.499118
-50.0,50,338.878317
