#{"t_start": 1634652094.6327047, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,0.786004
-50.0,50,1.292698
-50.0,50,1.867202
-50.0,50,2.419667
-50.0,50,3.068691
-50.0,50,3.758433
-50.0,50,4.571201
-50.0,50,5.360919
-50.0,50,6.21622
-50.0,50,7.027098
-50.0,50,7.866823
-50.0,50,8.759025
-50.0,50,9.640493
-50.0,50,10.585288
-50.0,50,11.505984
-50.0,50,12.467762
-50.0,50,13.414285
-50.0,50,14.39518
-50.0,50,15.394247
-50.0,50,16.485542
-50.0,50,17.636517
-50.0,50,18.705446
-50.0,50,19.883173
-50.0,50,21.036108
-50.0,50,22.224059
-50.0,50,23.390998
-50.0,50,24.476615
-50.0,50,25.63811
-50.0,50,26.628927
-50.0,50,27.6014
-50.0,50,28.664718
-50.0,50,29.557183
-50.0,50,30.490962
-50.0,50,31.660247
-50.0,50,32.687081
-50.0,50,33.855552
-50.0,50,35.034676
-50.0,50,36.011903
-50.0,50,37.122516
-50.0,50,38.226692
-50.0,50,39.243272
-50.0,50,40.175624
-50.0,50,41.149478
-50.0,50,42.131446
-50.0,50,43.140528
-50.0,50,44.0881
-50.0,50,45.07919
-50.0,50,46.092774
-50.0,50,47.166263
-50.0,50,48.376525
-50.0,50,49.577875
-50.0,50,50.798857
-50.0,50,52.131553
-50.0,50,54.281548
-50.0,50,55.778856
-50.0,50,56.843153
-50.0,50,57.859045
-50.0,50,58.960063
-50.0,50,60.11904
-50.0,50,61.182065
-50.0,50,62.347019
-50.0,50,63.385004
-50.0,50,64.378133
-50.0,50,65.397935
-50.0,50,66.398612
-50.0,50,67.788785
-50.0,50,68.830435
-50.0,50,69.866232
-50.0,50,70.944342
-50.0,50,71.962859
-50.0,50,72.98413
-50.0,50,73.972804
-50.0,50,74.990051
-50.0,50,76.029722
-50.0,50,77.476534
-50.0,50,78.601396
-50.0,50,79.691595
-50.0,50,80.859643
-50.0,50,81.880669
-50.0,50,83.039128
-50.0,50,84.125981
-50.0,50,106.386825
-50.0,50,107.877452
0.0,1,107.92204
-50.0,50,109.044013
-50.0,50,110.364461
-50.0,50,111.995954
-50.0,50,113.519285
-50.0,50,114.757437
-50.0,50,116.27595
-50.0,50,117.774171
-50.0,50,119.236849
-50.0,50,120.769504
0.0,1,120.804525
-50.0,50,122.244128
-50.0,50,123.92536
-50.0,50,125.396249
-50.0,50,126.809359
-50.0,50,128.02597
-50.0,50,129.485131
-50.0,50,130.678051
-50.0,50,132.201988
-50.0,50,133.234716
-50.0,50,134.403054
-50.0,50,135.70304
-50.0,50,137.01559
-50.0,50,138.500498
-50.0,50,139.684793
-50.0,50,140.798121
-50.0,50,142.000156
-50.0,50,143.61691
-50.0,50,144.875105
-50.0,50,146.176136
-50.0,50,147.624469
-50.0,50,148.848819
-50.0,50,150.127997
-50.0,50,151.714709
