#{"t_start": 1634652094.0497158, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,1.369874
-50.0,50,1.877219
-50.0,50,2.450246
-50.0,50,3.00422
-50.0,50,3.651609
-50.0,50,4.343473
-50.0,50,5.155193
-50.0,50,5.941471
-50.0,50,6.803512
-50.0,50,7.612087
-50.0,50,8.450644
-50.0,50,9.350991
-50.0,50,10.228138
-50.0,50,11.16931
-50.0,50,12.090163
-50.0,50,13.056602
-50.0,50,13.991413
-50.0,50,14.981038
-50.0,50,15.976696
-50.0,50,17.06198
-50.0,50,18.217296
-50.0,50,19.286013
-50.0,50,20.466499
-50.0,50,21.619764
-50.0,50,22.808563
-50.0,50,23.968215
-50.0,50,25.058926
-50.0,50,26.22021
-50.0,50,27.213811
-50.0,50,28.184965
-50.0,50,29.249733
-50.0,50,30.142658
-50.0,50,31.071932
-50.0,50,32.242045
-50.0,50,33.269656
-50.0,50,34.436964
-50.0,50,35.61955
-50.0,50,36.597082
-50.0,50,37.712237
0.0,1,37.746249
-50.0,50,38.848643
-50.0,50,39.867049
-50.0,50,40.789225
-50.0,50,41.764885
-50.0,50,42.749197
-50.0,50,43.759147
-50.0,50,44.700705
-50.0,50,45.706064
-50.0,50,46.706079
-50.0,50,47.785793
-50.0,50,49.007489
-50.0,50,50.194541
-50.0,50,51.426171
-50.0,50,52.765874
-50.0,50,54.947062
-50.0,50,56.394099
-50.0,50,57.453053
-50.0,50,58.472507
-50.0,50,59.575293
-50.0,50,60.736416
-50.0,50,61.790456
-50.0,50,62.952701
-50.0,50,63.997018
-50.0,50,64.984342
-50.0,50,66.0193
-50.0,50,67.0143
-50.0,50,68.408289
-50.0,50,69.436558
-50.0,50,70.481229
-50.0,50,71.565324
-50.0,50,72.57958
-50.0,50,73.599408
-50.0,50,74.582522
-50.0,50,75.606909
-50.0,50,76.660022
-50.0,50,78.100798
-50.0,50,79.213837
-50.0,50,80.300961
-50.0,50,81.469921
-10.0,11,81.767798
-50.0,50,82.783859
-50.0,50,83.934551
-50.0,50,85.27785
-50.0,50,107.316935
-50.0,50,108.815728
