#{"t_start": 1634647794.9313183, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
10.314384,50,0.610554
8.953981,50,1.047651
9.847037,50,1.462797
10.593905,50,1.878905
11.413467,50,2.32395
9.934353,50,2.733892
11.708567,50,3.226087
10.40019,50,3.710561
11.425973,50,4.303409
11.250024,50,5.008352
10.957156,50,5.759858
8.424339,50,6.548847
10.605691,50,7.448626
11.041616,50,8.291526
11.180277,50,9.177405
11.203712,50,10.175363
11.25159,50,11.124913
10.559796,50,12.112257
11.529855,50,13.215657
9.359769,50,14.24689
8.84756,50,15.296308
10.739718,50,16.317163
11.070616,50,17.358328
8.845175,50,18.242043
9.604044,50,19.037649
9.92704,50,19.853317
11.336591,50,20.58863
10.285805,50,21.358659
10.244544,50,22.135648
8.097976,50,22.930989
11.389549,50,23.722213
10.306029,50,24.634963
11.424199,50,25.614126
10.272395,50,26.604818
9.079348,50,27.57741
9.242476,50,28.659757
10.930065,50,29.772649
11.239097,50,30.836057
9.231848,50,31.967364
11.345644,50,33.033297
10.925646,50,34.075774
9.577341,50,35.16814
11.391444,50,36.216045
10.650735,50,37.284564
15.411238,50,38.396021
7.773997,50,39.483877
8.832307,50,40.601879
9.778912,50,41.697279
10.810326,50,42.852787
8.928602,50,44.012341
10.294662,50,45.14383
10.50203,50,46.250721
10.349253,50,47.314743
10.860875,50,48.372274
11.295013,50,49.359017
10.334478,50,50.476144
10.221333,50,51.582075
10.302662,50,52.775645
11.261914,50,53.88793
11.01292,50,54.864379
10.831765,50,55.843992
10.416485,50,56.850752
8.951022,50,57.992693
11.584191,50,59.085591
10.412027,50,60.13075
10.4409,50,61.263505
11.626275,50,62.359474
9.743596,50,63.419824
11.461068,50,64.582069
10.39726,50,65.764029
10.312347,50,66.927676
10.895491,50,67.997408
10.937743,50,69.020162
8.583174,50,70.141191
10.940634,50,71.307657
10.023256,50,72.392199
10.846669,50,73.51279
11.546465,50,74.626293
10.582128,50,75.776716
11.648455,50,76.938601
10.472225,50,78.097989
10.626555,50,95.034634
10.868705,50,96.197498
9.830015,50,97.374479
10.067744,50,98.456913
10.466592,50,99.496074
9.426579,50,100.654868
8.833412,50,101.717433
9.91893,50,102.798694
11.674546,50,103.895707
10.57974,50,105.18689
10.424993,50,106.371871
11.012707,50,107.498468
9.314189,50,108.425034
11.355365,50,109.403464
11.526076,50,110.370947
9.774574,50,111.416292
11.144126,50,112.480894
11.233228,50,113.638823
11.647501,50,114.616068
8.983077,50,115.669389
10.306382,50,116.691144
9.973664,50,117.678968
11.543197,50,118.697424
9.997455,50,119.756435
10.908127,50,120.758908
10.812421,50,121.756121
10.328582,50,122.821737
11.070103,50,123.90057
10.173637,50,124.963871
10.860289,50,126.128785
11.350994,50,127.244175
11.046306,50,128.469897
11.33792,50,129.532459
11.645344,50,130.620458
11.419932,50,131.719582
10.757336,50,132.969043
10.784956,50,134.171146
9.268647,50,135.300816
10.351223,50,136.380089
11.056008,50,137.466798
8.690632,50,138.592043
11.052285,50,139.576519
8.993947,50,140.622227
10.125053,50,141.539356
11.377498,50,142.374587
8.567479,50,143.309496
11.335621,50,144.226023
9.441044,50,145.213366
10.595992,50,146.179908
10.710121,50,147.071228
11.228455,50,148.057245
10.474216,50,148.987
10.039391,50,149.94483
9.944966,50,150.969783
11.147903,50,151.976327
10.797646,50,153.10093
9.515458,50,154.20738
9.859809,50,155.337947
8.909925,50,156.646831
10.050141,50,157.689363
10.289795,50,158.768694
10.433539,50,159.770935
9.911843,50,160.666735
11.196991,50,161.731854
10.676245,50,162.839988
11.194502,50,163.912433
11.281486,50,165.049507
10.674148,50,166.162298
11.465668,50,167.320318
10.792874,50,168.482969
10.98723,50,169.541095
8.037,50,170.664842
11.337205,50,171.745585
10.660169,50,172.812571
10.114557,50,173.939095
10.042068,50,175.01784
10.883138,50,176.060581
11.725137,50,177.141354
11.566421,50,178.222683
10.695908,50,179.268489
11.448636,50,180.324389
10.899724,50,181.496307
9.69758,50,198.367769
9.481194,50,199.394687
10.858907,50,200.337813
10.242968,50,201.282222
11.189027,50,202.177663
10.043938,50,203.103619
10.85591,50,203.99541
11.498138,50,204.833826
11.711491,50,205.679351
10.997556,50,206.521052
10.647163,50,207.360908
10.070653,50,208.239501
11.105661,50,209.148042
11.812321,50,209.973124
10.603943,50,210.82984
10.532353,50,211.734118
10.504312,50,212.565675
9.667567,50,213.468494
