#{"t_start": 1634647794.731225, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
11.289075,50,0.811318
11.726239,50,1.247779
11.310502,50,1.662778
10.262314,50,2.078944
9.195584,50,2.524089
10.693491,50,2.934111
11.202682,50,3.42628
11.374259,50,3.911112
10.33187,50,4.504476
9.591433,50,5.206659
11.732659,50,5.956487
12.027907,50,6.74724
8.730941,50,7.64844
9.500601,50,8.503917
11.702646,50,9.378565
9.735208,50,10.386742
9.294889,50,11.322208
9.561544,50,12.311874
10.007406,50,13.415868
9.310929,50,14.447436
10.495869,50,15.493181
10.933204,50,16.51743
9.627462,50,17.547147
10.416771,50,18.443512
9.944648,50,19.237485
10.112569,50,20.055002
8.86825,50,20.785371
8.910626,50,21.557637
9.729523,50,22.336348
10.52153,50,23.127714
10.909163,50,23.923315
8.320043,50,24.840568
10.479135,50,25.797781
11.342427,50,26.807107
10.126643,50,27.776354
9.383916,50,28.859572
10.620701,50,29.974117
11.044325,50,31.035023
10.674991,50,32.168905
10.24772,50,33.231514
10.729054,50,34.266161
9.008526,50,35.366796
10.833187,50,36.414753
10.683458,50,37.478069
11.426576,50,38.597126
14.489384,50,39.684332
9.028985,50,40.80309
10.301173,50,41.891923
11.547537,50,43.045806
10.71446,50,44.206486
11.22168,50,45.344107
10.616375,50,46.444381
11.428498,50,47.512644
9.356662,50,48.559104
9.498401,50,49.567039
8.629172,50,50.668184
10.139584,50,51.779879
11.417641,50,52.9709
11.533854,50,54.087673
9.597323,50,55.057782
10.580927,50,56.047682
9.322783,50,57.050496
10.001002,50,58.194588
11.524998,50,59.286185
11.222177,50,60.333229
11.380892,50,61.454755
9.87275,50,62.557468
10.549383,50,63.618002
9.869667,50,64.782149
8.341907,50,65.964017
9.500915,50,67.122579
9.99037,50,68.197572
9.812305,50,69.216589
11.239692,50,70.341588
10.994412,50,71.512083
9.983609,50,72.592281
9.826677,50,73.713036
10.641832,50,74.827767
11.407056,50,75.977091
11.426632,50,77.137347
10.793591,50,78.298096
9.127911,50,95.234504
9.913486,50,96.397493
11.523758,50,97.581615
8.913518,50,98.654273
10.126372,50,99.694383
10.829544,50,100.854039
11.457772,50,101.918126
10.393623,50,102.987609
9.408061,50,104.095121
10.513565,50,105.383837
11.07837,50,106.571903
11.298143,50,107.700589
8.899472,50,108.634817
10.774104,50,109.60219
10.78938,50,110.56163
8.689087,50,111.613301
10.378674,50,112.679236
10.681011,50,113.83869
10.670187,50,114.809486
9.558211,50,115.869465
10.1589,50,116.889919
11.108162,50,117.879771
11.405149,50,118.894824
10.451508,50,119.961144
10.948132,50,120.958353
10.300876,50,121.942016
9.661079,50,123.021542
10.813939,50,124.097297
10.270434,50,125.160544
11.126748,50,126.326504
