#{"t_start": 1634647794.879365, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
9.158487,50,0.661869
9.909005,50,1.099163
11.270059,50,1.514514
10.200679,50,1.930349
9.700573,50,2.376252
9.816097,50,2.785406
10.841868,50,3.277976
11.034753,50,3.762586
10.739431,50,4.354787
11.590309,50,5.054818
9.715871,50,5.808754
9.887505,50,6.590436
10.269917,50,7.499631
11.279819,50,8.349213
8.66741,50,9.221337
10.849794,50,10.22612
10.44564,50,11.172925
7.433166,50,12.168857
9.621024,50,13.237376
9.584494,50,14.286262
10.270178,50,15.341432
11.94022,50,16.366992
8.692897,50,17.395806
8.263033,50,18.286879
11.058953,50,19.083305
10.275239,50,19.905022
10.46064,50,20.640953
10.824187,50,21.412568
10.624592,50,22.189024
8.905431,50,22.980629
9.800957,50,23.774519
9.774473,50,24.680829
9.120638,50,25.6485
11.452334,50,26.644324
10.030787,50,27.624115
11.251971,50,28.694875
10.128233,50,29.826046
11.488717,50,30.863835
9.203912,50,32.003987
9.39179,50,33.082198
10.080031,50,34.105432
9.792006,50,35.215423
9.426647,50,36.263645
9.698945,50,37.327039
10.35106,50,38.446739
11.195419,50,39.51705
10.252299,50,40.654392
9.74874,50,41.740656
10.308957,50,42.898373
10.797365,50,44.046858
11.733301,50,45.175689
10.557284,50,46.295881
11.393302,50,47.364632
10.075592,50,48.412072
11.095474,50,49.410249
11.359383,50,50.513115
11.00237,50,51.614354
10.343936,50,52.816295
10.977794,50,53.923836
10.817206,50,54.90896
10.28266,50,55.895136
11.418604,50,56.899824
10.292107,50,58.021414
10.094764,50,59.138476
9.782458,50,60.184237
8.342504,50,61.305226
11.212288,50,62.409587
10.976565,50,63.466274
11.783988,50,64.641136
8.831562,50,65.793756
11.614163,50,66.971184
10.321445,50,68.049229
9.775389,50,69.06787
23.294602,50,70.193127
10.453135,50,71.359654
11.706482,50,72.432295
10.742565,50,73.545499
9.246847,50,74.668802
10.3659,50,75.810911
11.495207,50,76.988292
11.043061,50,78.149811
10.894751,50,95.088873
8.946246,50,96.242854
10.213075,50,97.421425
10.811414,50,98.498883
10.099993,50,99.545012
8.882307,50,100.705698
11.859908,50,101.754912
11.280643,50,102.84094
11.55941,50,103.943278
9.653529,50,105.199829
11.048367,50,106.407945
13.470694,50,107.532005
11.094744,50,108.464142
10.648736,50,109.453543
9.604257,50,110.411634
11.327893,50,111.464942
11.094961,50,112.528544
10.141491,50,113.681721
9.567726,50,114.66705
9.864718,50,115.706362
11.290418,50,116.733714
9.727665,50,117.715947
10.753881,50,118.743398
9.725826,50,119.801837
11.261172,50,120.808924
11.196433,50,121.794192
9.920718,50,122.847224
9.260308,50,123.9471
9.444926,50,125.012367
10.475544,50,126.161387
10.58452,50,127.273313
10.724372,50,128.521456
11.061381,50,129.582659
10.484751,50,130.661119
11.169546,50,131.741232
9.28718,50,133.001306
11.532937,50,134.205239
9.622434,50,135.337031
8.237985,50,136.420562
12.686167,50,137.502206
9.979635,50,138.623369
10.871293,50,139.617385
10.881962,50,140.676377
11.127203,50,141.581252
9.982614,50,142.425612
11.402308,50,143.353122
8.680257,50,144.275422
9.615621,50,145.262817
10.182331,50,146.224316
8.717827,50,147.11096
11.379862,50,148.10805
10.471902,50,149.034186
11.84644,50,149.984483
10.261634,50,151.008322
11.438226,50,152.015302
9.862794,50,153.151252
9.037596,50,154.240332
9.677017,50,155.389375
10.881775,50,156.682424
9.139448,50,157.739761
9.209743,50,158.821117
11.147947,50,159.82323
10.398598,50,160.713499
8.682906,50,161.77108
11.09291,50,162.877748
11.426317,50,163.959233
10.750113,50,165.097379
11.153213,50,166.204001
10.798746,50,167.372102
9.41498,50,168.529728
11.96018,50,169.591302
11.51203,50,170.696362
9.081176,50,171.784024
10.178175,50,172.87122
10.196744,50,173.97253
10.52757,50,175.043751
11.33106,50,176.088389
10.795934,50,177.172212
10.895737,50,178.263816
11.706972,50,179.287772
11.194863,50,180.371071
9.418418,50,181.544986
10.928498,50,198.411469
11.39311,50,199.439391
10.964356,50,200.387085
11.403416,50,201.332545
11.669699,50,202.222571
10.242943,50,203.144427
11.494099,50,204.040525
10.528454,50,204.867213
11.422958,50,205.72895
10.639735,50,206.572762
11.534187,50,207.412285
10.883195,50,208.288997
11.379444,50,209.196604
11.348474,50,210.021075
10.807578,50,210.864576
9.760817,50,211.78594
10.507763,50,212.607092
10.928596,50,213.507599
10.448975,50,214.35158
10.934357,50,215.207745
10.796553,50,216.115102
11.238743,50,217.101716
11.443215,50,218.2817
10.531251,50,219.441659
10.892628,50,220.559472
12.803408,50,221.739753
11.316757,50,222.978564
10.802018,50,224.161193
11.43921,50,225.218244
10.722088,50,226.182799
11.311767,50,227.219505
9.011714,50,228.163308
10.675941,50,229.14767
10.109094,50,230.132026
11.582446,50,231.035859
10.539516,50,231.976546
10.705626,50,232.999316
10.671951,50,234.000463
10.59327,50,235.109853
11.344134,50,236.320764
10.853904,50,237.453606
11.653016,50,238.480128
11.397961,50,239.51836
11.329357,50,240.598071
10.270848,50,241.756746
11.098393,50,242.883806
10.64127,50,244.104117
10.972047,50,245.18274
11.32743,50,246.335506
10.32858,50,247.55688
11.640561,50,248.713586
10.556611,50,249.836092
11.178121,50,250.92818
11.612612,50,252.072291
10.430647,50,253.205906
10.829826,50,254.295163
10.339922,50,255.450016
10.780446,50,256.52136
10.444503,50,257.760228
10.037918,50,258.915982
11.816052,50,260.083267
10.904211,50,261.175653
39.948271,50,262.310432
9.643882,50,263.420427
10.262842,50,264.49769
11.123474,50,265.597786
10.584498,50,266.804001
11.691094,50,267.979702
11.912672,50,269.163496
11.021272,50,270.24091
11.462148,50,271.390588
10.839009,50,272.516324
12.498306,50,273.678885
11.478,50,274.857788
11.347997,50,275.980582
10.250253,50,277.217338
10.461506,50,278.2594
