#{"t_start": 1634652181.9364617, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,0.757154
-50.0,50,1.294646
-50.0,50,1.830185
-50.0,50,2.409578
-50.0,50,3.031208
-50.0,50,3.722657
-50.0,50,4.506902
-50.0,50,5.361774
-50.0,50,6.181963
0.0,1,6.235674
-50.0,50,7.152951
-50.0,50,8.125068
-50.0,50,9.045178
-50.0,50,9.868603
-50.0,50,11.058042
-50.0,50,11.946074
-50.0,50,12.864004
-50.0,50,13.88458
-50.0,50,14.78423
-50.0,50,15.706808
-50.0,50,16.672504
-50.0,50,17.855096
-50.0,50,18.822478
-50.0,50,19.768884
-50.0,50,20.683412
-50.0,50,21.946823
-50.0,50,22.987764
-50.0,50,23.892731
-50.0,50,24.824573
-50.0,50,25.90087
-50.0,50,26.920542
-50.0,50,27.931118
-50.0,50,28.899438
-50.0,50,29.924831
-50.0,50,30.87057
-50.0,50,31.943995
-50.0,50,32.88079
-50.0,50,33.879915
-50.0,50,34.799391
-50.0,50,35.759851
-50.0,50,36.710719
-50.0,50,37.763786
-50.0,50,38.793926
-50.0,50,39.871965
-50.0,50,40.899885
-50.0,50,41.883089
-26.0,27,42.609819
-50.0,50,43.893992
-50.0,50,44.965588
-50.0,50,46.396058
-50.0,50,47.41503
-50.0,50,48.858008
-50.0,50,50.108295
-50.0,50,51.116039
-50.0,50,52.256072
-50.0,50,53.572482
-50.0,50,54.731763
-50.0,50,55.775159
-50.0,50,56.832046
-50.0,50,58.187217
-50.0,50,59.377524
-50.0,50,60.55209
-50.0,50,61.631591
-50.0,50,62.761067
-50.0,50,63.79142
-50.0,50,64.868321
-50.0,50,66.119638
-50.0,50,67.27498
-50.0,50,68.861738
-50.0,50,70.069029
-50.0,50,71.238231
-50.0,50,72.442371
-50.0,50,73.502715
-50.0,50,74.929013
-50.0,50,76.278759
-50.0,50,77.623331
-50.0,50,79.038575
-50.0,50,80.417582
-50.0,50,81.743426
-50.0,50,82.925688
-50.0,50,84.116527
-50.0,50,85.313007
-50.0,50,86.442627
-50.0,50,103.373681
-50.0,50,104.795761
-50.0,50,106.05574
0.0,1,106.080086
-50.0,50,107.506574
-50.0,50,108.95453
-50.0,50,110.302775
-50.0,50,111.516255
-50.0,50,112.78697
-50.0,50,114.058426
-50.0,50,115.442394
-50.0,50,116.560029
-50.0,50,117.82414
-50.0,50,119.251598
-50.0,50,120.640204
-50.0,50,122.191031
-50.0,50,123.613192
-50.0,50,124.835008
-50.0,50,126.115906
-50.0,50,127.238761
-50.0,50,128.466521
-50.0,50,129.84878
-50.0,50,131.268408
-50.0,50,132.778344
-50.0,50,134.193161
-50.0,50,135.473522
-50.0,50,136.873732
-50.0,50,138.212061
-50.0,50,139.630623
-50.0,50,140.745092
-50.0,50,142.057463
-50.0,50,143.360427
-50.0,50,144.970242
-50.0,50,146.354088
-50.0,50,147.85966
-50.0,50,149.207399
-50.0,50,150.62193
-50.0,50,151.861955
-50.0,50,153.235142
-50.0,50,154.571239
-50.0,50,155.898299
-50.0,50,157.215241
-50.0,50,158.505075
-50.0,50,159.617744
-50.0,50,160.820405
-50.0,50,162.226173
-50.0,50,163.4169
-50.0,50,164.824936
-50.0,50,166.014228
-50.0,50,167.275144
-50.0,50,168.622343
-50.0,50,169.865904
-50.0,50,171.105309
-50.0,50,172.305541
-50.0,50,173.578596
-50.0,50,174.935168
-50.0,50,176.137506
-50.0,50,177.636705
-50.0,50,179.003188
-50.0,50,180.337779
-50.0,50,181.546808
-50.0,50,182.844665
-50.0,50,184.35511
-50.0,50,185.857324
-50.0,50,187.240236
-50.0,50,188.787801
-50.0,50,190.285195
-50.0,50,191.471155
-50.0,50,192.650357
-50.0,50,193.914282
-50.0,50,195.211285
-50.0,50,196.443827
-50.0,50,197.648884
-50.0,50,198.933154
-50.0,50,200.302722
-50.0,50,201.636666
-50.0,50,202.98105
-50.0,50,204.223714
-50.0,50,205.488743
-50.0,50,206.688561
-50.0,50,208.263657
-50.0,50,209.716333
-50.0,50,210.916428
-50.0,50,227.158428
-50.0,50,228.503458
-50.0,50,229.928087
-50.0,50,231.298708
