#{"t_start": 1634652181.5346847, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,1.15993
-50.0,50,1.698768
-50.0,50,2.23171
-50.0,50,2.81453
-50.0,50,3.438057
-50.0,50,4.132279
-50.0,50,4.901674
-50.0,50,5.764765
-50.0,50,6.600137
-50.0,50,7.523975
-50.0,50,8.484423
-50.0,50,9.40798
-50.0,50,10.22715
-50.0,50,11.427179
-50.0,50,12.311334
-50.0,50,13.238385
-50.0,50,14.244589
-50.0,50,15.153624
-50.0,50,16.070746
-50.0,50,17.039754
-50.0,50,18.228881
-50.0,50,19.193031
-50.0,50,20.133316
-50.0,50,21.053944
-50.0,50,22.311804
-50.0,50,23.357197
-50.0,50,24.268291
-15.0,16,24.607451
-50.0,50,25.62035
-50.0,50,26.697168
-50.0,50,27.6576
-50.0,50,28.655296
-50.0,50,29.691379
-50.0,50,30.652603
-50.0,50,31.638694
-50.0,50,32.673635
-50.0,50,33.587861
-50.0,50,34.620607
-50.0,50,35.515411
-50.0,50,36.458282
-50.0,50,37.503186
-50.0,50,38.496409
-50.0,50,39.515306
-50.0,50,40.596177
-50.0,50,41.618662
-50.0,50,42.735185
-50.0,50,43.981053
-50.0,50,45.05139
-50.0,50,46.51174
-50.0,50,47.560262
-50.0,50,48.950237
-50.0,50,50.142066
-50.0,50,51.282291
-50.0,50,52.354559
-50.0,50,53.62864
-50.0,50,54.870318
-50.0,50,55.911493
-50.0,50,56.975948
-50.0,50,58.281692
-50.0,50,59.500852
-50.0,50,60.643768
-50.0,50,61.75228
-50.0,50,62.852478
-50.0,50,63.9485
-50.0,50,65.00663
-50.0,50,66.205033
-50.0,50,67.400374
-50.0,50,68.963923
-50.0,50,70.21554
-50.0,50,71.342987
-50.0,50,72.597726
-50.0,50,73.659667
-50.0,50,74.986967
-50.0,50,76.348624
-50.0,50,77.626944
-50.0,50,79.082447
-50.0,50,80.487003
-50.0,50,81.896292
-50.0,50,83.035306
-50.0,50,84.295382
-50.0,50,85.426563
-50.0,50,86.571668
-50.0,50,103.417811
-50.0,50,104.876433
-50.0,50,106.159022
-50.0,50,107.588994
-50.0,50,108.971463
-50.0,50,110.406588
-50.0,50,111.618095
-50.0,50,112.864973
-50.0,50,114.167471
-50.0,50,115.459286
-50.0,50,116.699822
-50.0,50,117.928491
-50.0,50,119.23933
-50.0,50,120.656272
-50.0,50,122.22385
-50.0,50,123.742622
-50.0,50,124.967891
-50.0,50,126.218724
-50.0,50,127.356043
-50.0,50,128.486339
-50.0,50,129.90796
-50.0,50,131.285625
-50.0,50,132.853228
-50.0,50,134.2142
-50.0,50,135.618248
-50.0,50,136.863377
-50.0,50,138.303262
-50.0,50,139.721916
-50.0,50,140.90533
-50.0,50,142.159256
-50.0,50,143.465145
-50.0,50,145.052226
-50.0,50,146.441661
-50.0,50,147.831996
-50.0,50,149.317445
-50.0,50,150.654179
-50.0,50,152.000899
-50.0,50,153.292758
-50.0,50,154.657144
-50.0,50,155.997736
-50.0,50,157.325964
-50.0,50,158.580881
-50.0,50,159.754763
-50.0,50,160.916249
-50.0,50,162.313502
-50.0,50,163.511239
-50.0,50,164.852992
-50.0,50,166.132854
-50.0,50,167.368584
-50.0,50,168.679221
0.0,1,168.702467
-50.0,50,169.996502
-50.0,50,171.268908
-50.0,50,172.412799
-50.0,50,173.69273
-50.0,50,175.025766
-50.0,50,176.247496
-50.0,50,177.661484
-50.0,50,179.133131
-50.0,50,180.439727
-50.0,50,181.678272
-50.0,50,182.926632
-50.0,50,184.423138
-50.0,50,185.966058
-50.0,50,187.315718
-50.0,50,188.77815
-50.0,50,190.376179
-50.0,50,191.624101
-50.0,50,192.794963
-50.0,50,194.002232
-50.0,50,195.295679
-50.0,50,196.559278
-50.0,50,197.719104
-50.0,50,199.104201
-50.0,50,200.406657
-50.0,50,201.738056
0.0,1,201.773173
-50.0,50,203.091959
-50.0,50,204.371724
-50.0,50,205.660837
-50.0,50,206.795206
-50.0,50,208.301117
-50.0,50,209.835935
-50.0,50,211.071003
-50.0,50,227.228286
-50.0,50,228.640123
-50.0,50,230.030836
-50.0,50,231.353347
-50.0,50,232.791589
-50.0,50,234.12862
-50.0,50,235.341056
-50.0,50,236.641317
0.0,1,236.668253
-50.0,50,238.013852
-50.0,50,239.24371
-50.0,50,240.700193
-50.0,50,241.938272
-50.0,50,243.183187
-50.0,50,244.491807
-50.0,50,245.96221
-50.0,50,247.464503
-50.0,50,248.880345
-50.0,50,250.224775
-50.0,50,251.840162
-50.0,50,253.117429
-50.0,50,254.766422
-50.0,50,256.277012
-50.0,50,257.59262
-50.0,50,258.939693
-50.0,50,260.42834
-50.0,50,261.979818
-50.0,50,263.3919
-50.0,50,264.870664
-50.0,50,266.230857
-50.0,50,267.752941
-50.0,50,268.988792
-50.0,50,270.284389
-50.0,50,271.708446
-50.0,50,273.069207
-50.0,50,274.567381
-50.0,50,275.757431
-50.0,50,277.15195
-50.0,50,278.567309
-50.0,50,279.924604
