#{"t_start": 1634652181.6202328, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
-50.0,50,1.072579
-50.0,50,1.61224
-50.0,50,2.144731
-50.0,50,2.727592
-50.0,50,3.349117
-50.0,50,4.027822
-50.0,50,4.811453
-50.0,50,5.676292
-50.0,50,6.482898
-50.0,50,7.415786
-50.0,50,8.361643
-50.0,50,9.317078
-50.0,50,10.142867
-50.0,50,11.339679
-50.0,50,12.223386
-50.0,50,13.141212
-50.0,50,14.148936
-50.0,50,15.060917
-50.0,50,15.982321
-50.0,50,16.946925
-50.0,50,18.115417
-50.0,50,19.108725
-50.0,50,20.047029
-50.0,50,20.947394
-50.0,50,22.206102
-50.0,50,23.253669
-50.0,50,24.165986
-50.0,50,25.091933
-50.0,50,26.173034
-50.0,50,27.19803
-50.0,50,28.20402
-50.0,50,29.170173
-50.0,50,30.203011
-50.0,50,31.152746
-50.0,50,32.209907
-50.0,50,33.15363
-50.0,50,34.158433
-50.0,50,35.079024
-50.0,50,36.034572
-50.0,50,36.975526
-50.0,50,38.02072
-50.0,50,39.074722
-50.0,50,40.117719
-50.0,50,41.168811
-50.0,50,42.15783
-50.0,50,43.461491
-50.0,50,44.591872
0.0,1,44.630662
-50.0,50,46.031771
-50.0,50,47.128864
-50.0,50,48.418678
-50.0,50,49.686065
-50.0,50,50.880114
-50.0,50,51.887452
-50.0,50,53.060564
-50.0,50,54.393755
-50.0,50,55.435352
-50.0,50,56.541889
-50.0,50,57.726894
-50.0,50,59.04892
-50.0,50,60.146031
-50.0,50,61.300638
-50.0,50,62.406051
-50.0,50,63.531514
-50.0,50,64.533699
-50.0,50,65.666856
-50.0,50,66.870617
-50.0,50,68.335959
-50.0,50,69.72404
-50.0,50,70.838871
-50.0,50,72.110163
-50.0,50,73.189454
-50.0,50,74.405076
-50.0,50,75.802734
-50.0,50,77.046907
-50.0,50,78.573895
-50.0,50,79.985905
-50.0,50,81.402239
-50.0,50,82.547424
-50.0,50,83.732919
-50.0,50,84.942193
-50.0,50,86.110409
-50.0,50,102.780893
-50.0,50,104.344415
-50.0,50,105.661663
-50.0,50,107.038796
-50.0,50,108.307563
-50.0,50,109.932964
-50.0,50,111.035385
-50.0,50,112.351177
-50.0,50,113.560904
-50.0,50,114.943793
-50.0,50,116.232975
-50.0,50,117.369013
-50.0,50,118.660394
-50.0,50,120.09601
-50.0,50,121.669083
-50.0,50,123.184918
-50.0,50,124.424097
0.0,1,124.453174
-50.0,50,125.660428
-50.0,50,126.92316
-50.0,50,128.048879
-50.0,50,129.408345
-50.0,50,130.726176
-50.0,50,132.273541
-50.0,50,133.625415
-50.0,50,135.098358
-50.0,50,136.319736
-50.0,50,137.819121
-50.0,50,139.203205
-50.0,50,140.452712
-50.0,50,141.596794
-50.0,50,142.952742
-50.0,50,144.411617
-50.0,50,145.925569
-50.0,50,147.270921
