#{"t_start": 1634651957.0292034, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
10.476287,50,0.644699
9.667055,50,1.216744
13.276805,50,1.736212
5.899953,50,2.296135
8.781894,50,2.911213
9.878864,50,3.529571
10.140419,50,4.231684
10.074593,50,4.960212
9.974817,50,5.727705
5.828683,50,6.562271
9.228471,50,7.503987
9.274612,50,8.355065
8.59183,50,9.277247
9.865407,50,10.391104
10.226254,50,11.370768
10.580429,50,12.403887
8.361347,50,13.518704
10.452115,50,14.796504
9.782725,50,15.848022
8.949711,50,16.819936
9.839377,50,17.955466
9.798947,50,19.029635
9.551184,50,20.120348
9.30258,50,21.144454
9.863222,50,22.302752
8.788356,50,23.390519
9.527019,50,24.577578
9.396955,50,25.671528
10.234033,50,26.806517
9.448787,50,27.721044
0.181753,1,27.7553
10.153985,50,28.649441
9.499808,50,29.495269
8.946421,50,30.369903
10.532451,50,31.285547
10.324275,50,32.250389
8.950703,50,33.297799
8.863018,50,34.351776
11.440254,50,35.454411
9.762738,50,36.818112
9.926292,50,37.879925
10.461791,50,38.897414
9.812648,50,39.989923
10.14648,50,41.230516
9.753809,50,42.569951
9.38299,50,43.787865
9.982549,50,44.948849
10.532026,50,45.992177
10.670165,50,47.165925
8.649468,50,48.869368
9.340057,50,50.389112
10.670775,50,51.469894
9.764894,50,52.724286
9.349281,50,54.000788
9.175594,50,55.252551
9.59304,50,56.341053
10.973894,50,57.589525
10.52823,50,58.950323
9.710159,50,60.14085
9.79184,50,61.231967
9.150575,50,62.361804
9.257711,50,63.504747
8.547573,50,64.696591
9.41903,50,65.954677
10.702783,50,67.096857
9.427514,50,68.168888
8.188079,50,69.455018
9.755531,50,70.773294
10.257676,50,71.908115
10.279128,50,73.161422
9.678568,50,74.308309
10.20637,50,75.443598
8.718437,50,76.633625
10.194097,50,78.131312
10.362429,50,79.622638
7.586112,36,80.482149
9.600349,50,81.947225
11.293049,50,83.277344
9.219355,50,84.542394
8.198023,50,85.683528
9.490623,50,87.168236
9.279627,50,88.348306
9.172936,50,89.649515
9.889018,50,107.137666
9.623427,50,108.440594
9.692675,50,109.617092
9.654573,50,110.793258
9.879108,50,111.874462
9.635985,50,113.013731
10.19784,50,114.304357
10.285875,50,115.567464
10.123532,50,116.769789
9.773067,50,117.895889
11.077647,50,119.105118
9.844776,50,120.203241
10.059132,50,121.318944
0.179355,1,121.346251
9.837439,50,122.538133
10.051147,50,123.906039
9.335543,50,125.226076
10.744113,50,126.421611
8.541004,50,127.618421
9.989669,50,128.764624
8.914475,50,129.900719
