#{"t_start": 1634651956.2869895, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
10.512185,50,1.388335
10.192063,50,1.958391
8.067496,50,2.479711
9.081798,50,3.041402
9.960953,50,3.656776
9.262038,50,4.275751
8.431734,50,4.971249
11.008934,50,5.704482
9.742209,50,6.470425
9.626642,50,7.304826
10.12596,50,8.251669
9.958636,50,9.102891
9.504412,50,10.025054
10.156937,50,11.153872
9.465334,50,12.120567
9.478768,50,13.162591
9.122936,50,14.272694
9.004721,50,15.539113
9.702895,50,16.590095
9.752958,50,17.567479
7.90933,50,18.696947
8.897993,50,19.777369
9.47104,50,20.86893
9.4885,50,21.881665
9.873754,50,23.055971
10.248271,50,24.148033
10.348888,50,25.337595
9.073963,50,26.415528
7.189789,50,27.558883
5.264723,50,28.466317
10.041761,50,29.365324
9.725903,50,30.213382
9.298408,50,31.084834
10.167006,50,31.995108
8.112214,50,32.966824
8.959645,50,34.008719
8.84385,50,35.056082
6.413249,50,36.163853
10.711723,50,37.529522
10.032813,50,38.591145
9.19728,50,39.605644
8.223444,50,40.701245
8.343619,50,41.935034
9.298332,50,43.281562
10.776029,50,44.492928
9.597594,50,45.659583
8.882033,50,46.703045
6.517918,50,47.871458
10.615463,50,49.566077
9.956506,50,51.100369
10.998039,50,52.179563
9.629627,50,53.421116
9.909536,50,54.707976
7.009225,50,55.960623
9.353749,50,57.0554
9.569238,50,58.295995
10.098695,50,59.661669
9.658889,50,60.848523
9.850296,50,61.933653
9.891006,50,63.062292
3.970451,50,64.222959
9.091632,50,65.405909
10.052328,50,66.664255
8.049063,50,67.809022
9.757782,50,68.877331
9.126594,50,70.169647
9.718333,50,71.485228
10.103287,50,72.621567
10.452798,50,73.870729
9.318597,50,75.009251
9.998957,50,76.159532
10.015654,50,77.341743
7.716726,50,78.836427
9.614691,50,80.335388
8.957699,50,81.534904
8.416501,50,83.038389
10.993464,50,84.351221
9.478417,50,85.557972
9.373437,50,86.752295
9.118298,50,88.230536
9.839784,50,89.39629
9.786626,50,106.983111
9.13049,50,108.205271
10.650701,50,109.460319
9.497015,50,110.696538
10.259082,50,111.799946
10.050188,50,112.889795
9.953397,50,114.086206
11.031105,50,115.415215
4.814339,50,116.660995
10.404715,50,117.804394
9.311617,50,118.942803
10.273394,50,120.131226
10.055072,50,121.249799
9.068951,50,122.405181
10.427419,50,123.613807
10.503101,50,124.98909
10.690669,50,126.308932
10.954806,50,127.464306
3.155696,50,128.660275
8.999008,50,129.788543
10.827192,50,130.953511
9.980775,50,132.20253
8.608002,50,133.365621
7.425758,50,134.52503
10.994605,50,136.204146
10.669587,50,137.60642
10.323044,50,138.796357
9.18684,50,140.346222
10.499136,50,141.747049
9.688284,50,142.920229
9.241277,50,144.191657
10.61985,50,145.733427
9.421978,50,147.096108
9.664569,50,148.304147
10.413568,50,149.439793
10.62668,50,150.553957
9.998085,50,151.891769
9.652735,50,153.232132
10.554601,50,154.483644
9.670313,50,155.760303
