#{"t_start": 1634651956.89749, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
9.391384,50,0.778695
9.301644,50,1.3492
9.916455,50,1.868647
9.604966,50,2.428154
9.916758,50,3.046752
9.952146,50,3.662332
10.666827,50,4.359677
9.42439,50,5.092194
9.080017,50,5.864248
9.447392,50,6.695746
10.607149,50,7.636384
0.174941,1,7.677277
9.435919,50,8.529397
8.34254,50,9.446014
9.87728,50,10.582884
9.176143,50,11.540267
9.193982,50,12.593235
9.005838,50,13.697902
8.763624,50,14.969958
9.687053,50,16.013382
10.397167,50,16.993558
5.163668,50,18.135539
10.260372,50,19.209234
9.641207,50,20.285654
8.714549,50,21.30166
9.934331,50,22.486616
8.808904,50,23.575814
9.838788,50,24.764823
16.000131,50,25.844398
0.174389,1,25.878246
10.517647,50,27.01935
8.632325,50,27.916016
9.953783,50,28.810952
10.108094,50,29.651071
10.588346,50,30.535918
10.266373,50,31.450998
8.85395,50,32.413046
10.175117,50,33.459952
10.82546,50,34.521807
4.284171,50,35.630894
10.505707,50,36.986668
9.212802,50,38.05242
4.528446,50,39.072694
10.127607,50,40.16055
9.551473,50,41.404496
11.008751,50,42.746037
10.084306,50,43.956229
7.715128,50,45.131396
8.269474,50,46.167651
5.180526,50,47.341001
9.864857,50,49.069024
9.908298,50,50.58252
9.414644,50,51.63652
10.568256,50,52.904652
3.713612,50,54.190381
4.891583,50,55.424969
9.744171,50,56.504125
10.260547,50,57.76089
8.903943,50,59.11821
9.743315,50,60.312728
9.292266,45,61.221748
7.602136,50,62.363498
9.800142,50,63.538654
8.940566,50,64.712246
9.913942,50,65.958928
10.205876,50,67.110704
10.770397,50,68.196127
9.223081,50,69.447331
10.78804,50,70.79229
9.174872,50,71.929348
9.545134,50,73.130887
9.538968,50,74.319046
9.153582,50,75.472153
9.635826,50,76.64222
9.001065,50,78.143679
10.072499,50,79.633623
9.764375,50,80.83839
10.210752,50,82.326617
9.893205,50,83.656674
10.260051,50,84.863448
9.745827,50,86.050851
10.223743,50,87.550795
9.27661,50,88.711451
8.847532,50,106.24176
8.498901,50,107.519932
7.726842,50,108.776623
10.681848,50,110.00493
10.310853,50,111.125997
9.523139,50,112.211344
10.203889,50,113.355926
10.04268,50,114.69298
10.003504,50,115.942041
9.189897,50,117.114123
10.274845,50,118.239142
8.811603,50,119.43451
