#{"t_start": 1634627119.9774215, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
10.234609,50,6.20974
10.853052,50,13.012858
10.380077,50,19.716865
11.507016,50,26.569839
11.087279,50,33.421278
10.028247,50,40.187195
11.244061,50,47.001383
9.006532,50,53.77843
10.618035,50,60.533355
11.281843,50,67.278554
9.9473,50,74.036518
10.253119,50,80.84515
10.668979,50,87.605903
10.512475,50,94.424533
10.996026,50,101.18254
10.791031,50,108.022668
10.618668,50,114.769155
11.077696,50,121.568542
10.043425,50,128.33759
11.604515,50,135.174609
10.380056,50,141.949529
10.457832,50,148.719342
10.720098,50,155.487322
11.032723,50,162.263073
12.121258,50,169.070424
11.201115,50,175.878206
11.429114,50,182.689709
11.655521,50,189.487707
10.200302,50,196.242776
11.576854,50,203.049534
10.626167,50,209.905992
10.545642,50,216.684454
10.66898,50,223.491652
10.586132,50,230.256236
11.675549,50,237.045546
12.155244,50,243.850903
10.951739,50,250.615151
11.786861,50,257.382769
12.099705,50,264.117977
10.851501,50,270.900402
11.614292,50,277.757007
11.173882,50,284.488672
11.544629,50,291.269927
11.929428,50,298.034888
11.908783,50,304.821172
11.552994,50,311.61085
10.614003,50,318.384903
11.540144,50,325.145437
11.280355,50,331.937122
10.764638,50,338.661784
11.528157,50,345.420726
11.982832,50,352.191345
11.443179,50,359.00772
10.662672,50,365.774819
11.472988,50,372.603254
11.442449,50,379.348169
11.326122,50,386.13339
11.511364,50,392.829185
11.768254,50,399.605284
11.50332,50,406.552792
11.423455,50,413.423814
11.25736,50,420.24579
11.658477,50,427.047116
11.830065,50,433.813025
11.456067,50,440.53712
11.72571,50,447.311022
12.124527,50,454.122221
11.840326,50,460.845026
11.890885,50,467.614217
11.18132,50,474.435932
11.460148,50,481.252877
11.770604,50,488.06147
12.200288,50,494.801297
11.874758,50,501.597282
11.782489,50,508.36627
11.681122,50,515.14205
11.538425,50,521.885507
10.906449,50,528.70954
12.256901,50,535.496848
12.010681,50,542.249555
12.310391,50,548.97674
10.229522,50,555.743709
11.336468,50,562.413995
10.605848,50,569.180009
12.132301,50,575.958091
11.535938,50,582.741671
12.096839,50,589.529709
11.217999,50,596.33637
11.165436,50,603.192466
11.843616,50,609.949664
11.514821,50,616.756971
12.027685,50,623.572262
11.710471,50,630.407397
11.688122,50,637.164017
11.529564,50,643.946912
11.837613,50,650.767762
11.91038,50,657.460117
10.547587,50,664.197126
11.793195,50,670.989994
11.857434,50,677.73691
11.727222,50,684.503231
10.542365,50,691.239141
11.653002,50,697.988409
11.787143,50,704.757936
10.694588,50,711.521263
11.475419,50,718.293215
11.409071,50,724.962943
11.833588,50,731.76608
11.901658,50,738.520475
12.124147,50,745.228559
11.673317,50,752.001153
11.697315,50,758.734166
11.399412,50,765.514129
12.029398,50,772.257353
11.906833,50,778.919201
11.766319,50,785.632641
11.428624,50,792.355545
11.421586,50,799.060488
11.202783,50,805.846301
10.841649,50,812.637397
11.771372,50,819.398827
11.729077,50,826.134177
10.997974,50,832.874743
11.277462,50,839.577027
11.626134,50,846.410104
11.794431,50,853.175091
11.626536,50,860.00132
11.895157,50,866.785193
11.298616,50,873.548288
11.395063,50,880.340861
11.447224,50,887.093762
11.065288,50,893.839681
12.048374,50,900.576552
10.977551,50,907.353598
11.792554,50,914.003365
12.03968,50,920.852873
11.478217,50,927.6501
11.075903,50,934.4777
10.94141,50,941.316235
10.626456,50,948.123268
11.478611,50,954.978246
11.856503,50,961.801817
11.724907,50,968.571052
11.663665,50,975.358676
11.125106,50,982.121804
11.854724,50,988.884349
11.989631,50,995.661848
11.660458,50,1002.438797
10.812803,50,1009.370826
11.140469,50,1016.109692
11.797699,50,1022.989913
11.700054,50,1029.732653
11.98917,50,1036.577071
12.071824,50,1043.300822
11.48115,50,1050.037672
12.049249,50,1056.795367
11.307708,50,1063.559165
11.661353,50,1070.288464
11.799587,50,1077.000764
11.674816,50,1083.751228
11.443514,50,1090.537457
10.959262,50,1097.2254
12.04705,50,1104.009521
12.119882,50,1110.761153
11.258778,50,1117.597781
11.903544,50,1124.35659
11.557718,50,1131.148
10.715619,50,1137.908497
10.690742,50,1144.755683
10.110618,50,1151.471353
11.394146,50,1158.31068
11.783485,50,1165.093257
11.268597,50,1171.781041
11.587619,50,1178.535885
11.423198,50,1185.36614
11.634482,50,1192.140731
11.168648,50,1198.878609
11.80676,50,1205.645635
11.615256,50,1212.369962
11.643616,50,1219.088279
11.964829,50,1225.863887
11.179847,50,1232.559515
12.142736,50,1239.311041
11.469288,50,1245.995191
10.917656,50,1252.75361
11.268066,50,1259.525046
11.866497,50,1266.249701
12.03804,50,1272.953876
11.352527,50,1279.693398
11.157402,50,1286.404659
12.032751,50,1293.216022
12.02463,50,1299.991507
11.640644,50,1306.736261
11.349147,50,1313.501829
11.468904,50,1320.236975
10.867924,50,1326.913694
11.258918,50,1333.677851
11.782805,50,1340.381688
11.900287,50,1347.115866
11.446252,50,1353.850485
11.642176,50,1360.580519
10.813642,50,1367.27792
11.800298,50,1373.982057
11.957483,50,1380.711447
11.726322,50,1387.521873
11.928129,50,1394.284431
11.94455,50,1401.06183
11.932756,50,1407.759431
10.745279,50,1414.525124
11.651842,50,1421.400083
12.206528,50,1428.104598
11.980929,50,1434.918018
11.82088,50,1441.668699
11.828646,50,1448.466619
11.870539,50,1455.266166
12.182956,50,1462.101988
12.055852,50,1468.866909
10.794231,50,1475.56366
11.091548,50,1482.360656
10.825532,50,1489.106938
12.053234,50,1495.808186
11.89822,50,1502.565632
12.046919,50,1509.333956
11.761133,50,1516.05765
11.616471,50,1522.80212
11.697322,50,1529.510118
11.922977,50,1536.276751
11.783856,50,1543.009812
11.591065,50,1549.757295
12.198318,50,1556.519142
12.106174,50,1563.30558
11.981515,50,1570.087049
11.801468,50,1576.920618
11.18827,50,1583.669797
12.182581,50,1590.413859
11.098689,50,1597.097891
11.552901,50,1603.938091
11.066466,50,1610.751105
11.665308,50,1617.498793
12.005112,50,1624.230237
12.087034,50,1630.969743
11.529842,50,1637.717674
10.644321,50,1644.433369
11.633305,50,1651.193261
11.83979,50,1657.881503
11.729062,50,1664.602399
11.608624,50,1671.306379
11.38568,50,1678.035095
11.446462,50,1684.789816
11.954451,50,1691.525516
11.504253,50,1698.183389
11.911887,50,1704.948762
11.52301,50,1711.717879
11.768904,50,1718.453931
11.889791,50,1725.219275
12.100455,50,1731.981919
10.856069,50,1738.696202
10.869559,50,1745.452596
11.86685,50,1752.191873
10.525338,50,1758.94188
11.990325,50,1765.777347
11.698477,50,1772.533837
11.165813,50,1779.325373
11.672356,50,1786.058596
11.339687,50,1792.818082
11.394188,50,1799.61587
10.500892,50,1806.352895
11.522714,50,1813.125917
11.345239,50,1819.844738
11.663943,50,1826.545591
11.703469,50,1833.25733
11.515069,50,1840.016516
11.250714,50,1846.743006
11.983399,50,1853.505364
10.54678,50,1860.18786
11.310233,50,1866.91103
12.20102,50,1873.671896
10.882623,50,1880.405756
11.103137,50,1887.176742
11.895643,50,1894.003023
11.852948,50,1900.734381
11.63646,50,1907.485852
11.864441,50,1914.270068
12.151411,50,1921.010268
11.466688,50,1927.769455
12.031881,50,1934.459012
11.68935,50,1941.177873
