#{"t_start": 1634627119.8597898, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
10.518682,50,6.330042
10.150277,50,13.122972
10.845173,50,19.82746
9.574781,50,26.696556
10.881204,50,33.539237
10.867097,50,40.300885
9.729259,50,47.108371
10.336099,50,53.903291
11.375063,50,60.644568
11.066793,50,67.395287
10.549227,50,74.154451
11.952463,50,80.953733
11.071679,50,87.714409
10.591465,50,94.535471
11.030873,50,101.296711
11.460022,50,108.138101
10.983882,50,114.883598
11.112462,50,121.68517
11.039998,50,128.467736
11.629946,50,135.29385
11.47749,50,142.061144
11.837021,50,148.831012
10.854603,50,155.600837
10.682486,50,162.382655
11.432814,50,169.186163
10.963066,50,175.995232
10.467491,50,182.791561
10.259403,50,189.605926
11.570454,50,196.360029
11.312312,50,203.160491
10.451866,50,210.02715
12.125735,50,216.789574
10.419199,50,223.607533
10.288819,50,230.374582
11.759055,50,237.161269
10.96993,50,243.970347
12.254908,50,250.725519
10.75096,50,257.501436
11.379087,50,264.224063
11.442388,50,271.020546
11.54922,50,277.872718
12.011797,50,284.599494
11.400275,50,291.387695
11.097721,50,298.140221
11.507139,50,304.936941
11.801666,50,311.728884
11.433601,50,318.505851
10.677222,50,325.26341
11.41449,50,332.050704
11.831875,50,338.779594
11.798227,50,345.537411
11.3874,50,352.304859
11.747357,50,359.127861
10.868013,50,365.893741
11.932486,50,372.710243
10.750456,50,379.466264
11.499899,50,386.255323
11.694535,50,392.937987
11.729954,50,399.715422
11.390148,50,406.6703
11.76531,50,413.525371
11.372618,50,420.361256
11.828813,50,427.155618
11.725298,50,433.916441
11.968781,50,440.654752
11.726298,50,447.42733
10.977331,50,454.230252
10.836499,50,460.950328
12.128039,50,467.7275
11.170367,50,474.551459
11.14112,50,481.367771
11.072563,50,488.172849
12.094133,50,494.909065
10.825274,50,501.721952
11.638813,50,508.480977
12.288355,50,515.258795
11.998734,50,521.991245
11.131607,50,528.823556
10.810518,50,535.605169
12.002618,50,542.357813
12.048398,50,549.089932
12.103374,50,555.863372
11.631792,50,562.531166
11.440911,50,569.295375
10.098919,50,576.070454
10.94051,50,582.850925
11.63568,50,589.650861
10.318601,50,596.452208
11.757649,50,603.303991
11.054867,50,610.047855
11.596809,50,616.88323
9.755226,50,623.686779
11.941649,50,630.508362
10.50155,50,637.284022
11.998204,50,644.063847
12.05161,50,650.885338
10.592644,50,657.581532
11.868681,50,664.316834
11.932123,50,671.108635
11.491349,50,677.855406
11.864022,50,684.618925
11.29961,50,691.34661
11.536483,50,698.100357
11.68844,50,704.861487
10.829463,50,711.62335
11.837386,50,718.403518
11.54969,50,725.080428
11.167522,50,731.876625
11.183444,50,738.646388
11.828936,50,745.345877
10.690807,50,752.119514
11.038105,50,758.853555
11.630264,50,765.611629
9.930487,50,772.370575
11.976218,50,779.027485
11.458366,50,785.737677
11.772052,50,792.46124
11.817725,50,799.181789
12.066964,50,805.955693
11.675656,50,812.75198
11.935592,50,819.523781
11.902067,50,826.259574
12.031269,50,832.997215
10.270227,50,839.695177
11.635816,50,846.520198
11.163843,50,853.286846
11.413131,50,860.114958
10.829523,50,866.89961
11.473576,50,873.665819
11.055381,50,880.452753
11.814382,50,887.210361
11.654241,50,893.96321
11.493386,50,900.693398
11.778724,50,907.462903
11.550671,50,914.111288
10.728866,50,920.969837
11.299557,50,927.761601
11.196169,50,934.592202
11.228213,50,941.425634
11.62878,50,948.238472
12.227641,50,955.100917
10.066413,50,961.919458
10.65083,50,968.6861
12.149459,50,975.47736
11.849037,50,982.235328
11.319259,50,988.997503
11.83261,50,995.781813
11.234564,50,1002.548575
10.81278,50,1009.478888
10.988225,50,1016.218702
11.442037,50,1023.111598
11.859498,50,1029.847961
11.308023,50,1036.694869
11.648019,50,1043.419817
11.538406,50,1050.148479
11.599116,50,1056.907983
10.41939,50,1063.667519
11.070337,50,1070.40553
11.519723,50,1077.109335
12.034466,50,1083.869021
11.925225,50,1090.644779
11.765319,50,1097.348161
10.678841,50,1104.119174
11.673927,50,1110.867466
11.172998,50,1117.70374
12.011122,50,1124.47529
11.408775,50,1131.263639
11.068394,50,1138.011827
11.506866,50,1144.874985
10.8734,50,1151.59026
11.80913,50,1158.412816
11.439627,50,1165.203585
11.629034,50,1171.89784
11.794419,50,1178.637898
11.051097,50,1185.475104
10.407878,50,1192.255673
11.772263,50,1199.003791
11.696127,50,1205.761164
10.839988,50,1212.484358
11.061856,50,1219.192916
11.55353,50,1225.984036
11.876509,50,1232.660232
11.564255,50,1239.420514
11.916197,50,1246.113342
11.048984,50,1252.866654
11.535257,50,1259.64211
10.717877,50,1266.362426
11.762251,50,1273.07123
10.865532,50,1279.800799
11.221318,50,1286.533753
11.754531,50,1293.317497
10.980841,50,1300.110551
11.247787,50,1306.84783
12.120437,50,1313.617681
12.002394,50,1320.350925
11.642278,50,1327.03929
11.198127,50,1333.789077
11.150308,50,1340.486523
11.353921,50,1347.239018
11.322713,50,1353.960926
11.143114,50,1360.689523
11.237008,50,1367.39262
12.043291,50,1374.107532
11.169638,50,1380.829064
11.75366,50,1387.626999
11.82943,50,1394.392986
11.874876,50,1401.172343
12.004393,50,1407.869916
11.303149,50,1414.644386
12.213016,50,1421.493124
11.235899,50,1428.216645
12.076236,50,1435.039273
11.1629,50,1441.781468
10.714461,50,1448.584593
11.000123,50,1455.398735
12.138255,50,1462.21079
11.692608,50,1468.97079
11.822779,50,1475.680869
11.102492,50,1482.47614
11.902171,50,1489.216453
11.75573,50,1495.925376
12.109829,50,1502.67534
11.931377,50,1509.451872
10.568206,50,1516.175921
11.774641,50,1522.919061
11.69653,50,1529.634663
12.183908,50,1536.395019
11.120945,50,1543.11196
11.820724,50,1549.868635
11.822086,50,1556.637635
11.124639,50,1563.400786
11.663105,50,1570.203439
11.605496,50,1577.034856
11.50525,50,1583.792879
11.804373,50,1590.523357
10.820094,50,1597.215782
11.562537,50,1604.055544
11.362423,50,1610.865758
11.73211,50,1617.616554
11.15923,50,1624.34775
11.457757,50,1631.08348
10.896001,50,1637.826741
11.594855,50,1644.548188
11.433744,50,1651.310228
10.258849,50,1658.009976
11.925121,50,1664.718029
11.999988,50,1671.419251
10.689242,50,1678.139186
11.475636,50,1684.917475
9.944364,50,1691.635566
11.761232,50,1698.302244
11.759454,50,1705.08175
11.927592,50,1711.83334
12.188284,50,1718.568128
12.183452,50,1725.334526
11.532298,50,1732.081059
11.425794,50,1738.802346
11.798328,50,1745.568681
11.7766,50,1752.316939
10.979484,50,1759.058119
12.034787,50,1765.880731
10.964709,50,1772.639783
11.391378,50,1779.442822
11.82596,50,1786.171077
10.664602,50,1792.939277
11.198559,50,1799.731173
11.528756,50,1806.463598
11.71553,50,1813.236456
11.086385,50,1819.963106
10.543072,50,1826.66342
11.979309,50,1833.368835
11.875808,50,1840.13267
11.966165,50,1846.874406
11.382168,50,1853.61194
11.139505,50,1860.304478
11.70991,50,1867.02982
11.841482,50,1873.793583
11.767747,50,1880.527189
12.104293,50,1887.295067
11.519599,50,1894.122293
11.297591,50,1900.85557
11.58945,50,1907.604486
11.229004,50,1914.373355
11.293241,50,1921.123546
10.615408,50,1927.879249
11.34712,50,1934.576063
11.733505,50,1941.296119
11.781453,50,1948.044102
11.614688,50,1954.756525
11.173225,50,1961.490881
11.646994,50,1968.197294
11.866578,50,1974.932975
11.809691,50,1981.687209
11.733836,50,1988.443724
12.043872,50,1995.175231
11.699078,50,2001.942377
11.752983,50,2008.699391
10.643625,50,2015.464238
10.883449,50,2022.241368
11.830618,50,2028.979456
