#{"t_start": 1634627120.1131606, "env_id": "XarmPDPickAndPlace-v1"}
r,l,t
8.846334,50,6.074011
8.840716,50,12.871708
11.585813,50,19.572756
11.171509,50,26.430345
9.724469,50,33.279709
10.388535,50,40.049608
11.970824,50,46.849868
11.631945,50,53.639021
11.179178,50,60.394512
11.045731,50,67.143057
10.161108,50,73.900508
11.654815,50,80.707491
11.528683,50,87.462558
11.117531,50,94.280355
10.091215,50,101.053921
11.292372,50,107.883825
10.459138,50,114.63003
9.792236,50,121.431265
11.472207,50,128.201811
11.272915,50,135.045017
12.273892,50,141.812418
11.577691,50,148.576779
11.382141,50,155.35407
11.666868,50,162.127362
10.287603,50,168.929542
10.835302,50,175.744808
11.047324,50,182.548859
10.583377,50,189.352368
9.89031,50,196.110536
10.086079,50,202.906414
10.25778,50,209.773738
10.688739,50,216.535633
12.10896,50,223.364476
10.651392,50,230.120051
10.389933,50,236.908437
11.812516,50,243.729701
10.525838,50,250.478281
11.340294,50,257.252515
11.325052,50,263.970751
10.922704,50,270.767835
12.062111,50,277.621598
10.984085,50,284.350417
11.257604,50,291.126676
10.622294,50,297.893672
11.578898,50,304.682535
11.52359,50,311.473486
11.667033,50,318.250529
11.339328,50,325.007129
11.545767,50,331.798557
11.618662,50,338.536077
11.365301,50,345.287431
11.325883,50,352.062252
12.173227,50,358.881555
11.460468,50,365.649823
11.818956,50,372.467163
11.256603,50,379.213522
11.119927,50,386.009844
11.622591,50,392.690235
11.322053,50,399.453776
11.386235,50,406.414927
11.840637,50,413.281054
11.853933,50,420.107101
11.538058,50,426.904207
11.499839,50,433.667481
12.174366,50,440.401911
11.394394,50,447.173833
10.659267,50,453.974584
11.32884,50,460.706045
11.456315,50,467.478071
11.87671,50,474.301035
11.949333,50,481.114547
10.491597,50,487.922482
11.669281,50,494.67228
11.142187,50,501.457155
11.445883,50,508.237703
11.810932,50,515.004664
9.933845,50,521.738093
11.429246,50,528.573622
10.838094,50,535.354093
11.591296,50,542.103565
11.467571,50,548.837978
10.858644,50,555.610028
11.577067,50,562.278562
12.010556,50,569.042084
11.400943,50,575.822042
11.206842,50,582.597568
12.141016,50,589.39212
10.764906,50,596.197624
11.394635,50,603.048711
10.388773,50,609.795404
11.552312,50,616.619249
11.14959,50,623.433387
10.754432,50,630.269102
10.903338,50,637.027885
10.884746,50,643.809197
11.77942,50,650.632276
12.241313,50,657.333704
10.873723,50,664.060711
12.00229,50,670.855145
11.912349,50,677.601557
11.109211,50,684.373935
11.124154,50,691.094096
10.710076,50,697.857907
11.694196,50,704.615113
11.716758,50,711.384461
12.246053,50,718.148509
11.839905,50,724.814294
11.947248,50,731.623089
12.105591,50,738.395796
11.927766,50,745.094781
11.369277,50,751.857147
11.732192,50,758.60194
11.926157,50,765.363338
11.860127,50,772.117543
11.992133,50,778.782228
11.448158,50,785.482692
12.079926,50,792.214082
11.905561,50,798.933971
11.078084,50,805.710727
10.812937,50,812.498624
10.852054,50,819.255568
11.85627,50,825.997915
11.40878,50,832.749791
10.929299,50,839.443837
11.28177,50,846.267674
11.624304,50,853.033759
11.589413,50,859.857206
12.037999,50,866.648659
10.581808,50,873.412375
11.679602,50,880.19858
11.637731,50,886.957845
11.995856,50,893.705652
12.055378,50,900.450608
12.000549,50,907.214957
11.256721,50,913.860094
11.41955,50,920.719604
11.847577,50,927.511022
10.755131,50,934.349888
11.001819,50,941.182416
10.739034,50,948.002737
11.012276,50,954.845794
10.965136,50,961.667395
12.185505,50,968.433707
11.570711,50,975.220565
11.395354,50,981.973214
11.497876,50,988.744122
11.943119,50,995.523209
11.652401,50,1002.297758
11.863612,50,1009.225895
10.794826,50,1015.964536
10.908291,50,1022.854794
11.809456,50,1029.594809
10.519392,50,1036.445477
11.742039,50,1043.173948
11.874152,50,1049.899022
12.182044,50,1056.657757
12.042244,50,1063.417963
11.858709,50,1070.15213
10.828395,50,1076.856994
11.802921,50,1083.621677
